time,eto
2016-01-01,1.316
2016-01-02,1.398
2016-01-03,1.563
2016-01-04,0.74
2016-01-05,0.905
2016-01-06,0.987
2016-01-07,0.905
2016-01-08,0.658
2016-01-09,1.151
2016-01-10,0.74
2016-01-11,0.987
2016-01-12,1.069
2016-01-13,1.398
2016-01-14,0.905
2016-01-15,0.905
2016-01-16,0.905
2016-01-17,1.316
2016-01-18,0.905
2016-01-19,0.74
2016-01-20,0.905
2016-01-21,1.069
2016-01-22,1.316
2016-01-23,0.905
2016-01-24,0.987
2016-01-25,1.151
2016-01-26,1.234
2016-01-27,1.151
2016-01-28,1.234
2016-01-29,1.069
2016-01-30,0.576
2016-01-31,0.411
2016-02-01,3.8
2016-02-02,1.436
2016-02-03,1.689
2016-02-04,1.52
2016-02-05,1.858
2016-02-06,1.604
2016-02-07,2.28
2016-02-08,2.111
2016-02-09,2.196
2016-02-10,1.604
2016-02-11,1.351
2016-02-12,1.436
2016-02-13,1.689
2016-02-14,2.027
2016-02-15,2.28
2016-02-16,1.52
2016-02-17,1.267
2016-02-18,2.28
2016-02-19,1.942
2016-02-20,2.449
2016-02-21,2.533
2016-02-22,1.773
2016-02-23,1.351
2016-02-24,1.604
2016-02-25,1.52
2016-02-26,1.773
2016-02-27,1.689
2016-02-28,1.604
2016-02-29,1.689
2016-03-01,2.587
2016-03-02,2.497
2016-03-03,2.23
2016-03-04,2.497
2016-03-05,1.695
2016-03-06,2.408
2016-03-07,1.962
2016-03-08,1.962
2016-03-09,1.962
2016-03-10,3.032
2016-03-11,1.784
2016-03-12,1.784
2016-03-13,1.516
2016-03-14,2.141
2016-03-15,2.676
2016-03-16,2.943
2016-03-17,3.032
2016-03-18,3.032
2016-03-19,3.032
2016-03-20,2.943
2016-03-21,2.676
2016-03-22,3.3
2016-03-23,3.032
2016-03-24,3.3
2016-03-25,3.478
2016-03-26,3.478
2016-03-27,3.478
2016-03-28,2.943
2016-03-29,3.3
2016-03-30,3.3
2016-03-31,3.478
2016-04-01,3.736
2016-04-02,3.918
2016-04-03,3.827
2016-04-04,4.192
2016-04-05,4.374
2016-04-06,4.283
2016-04-07,4.374
2016-04-08,3.007
2016-04-09,2.096
2016-04-10,2.005
2016-04-11,3.007
2016-04-12,3.736
2016-04-13,3.189
2016-04-14,4.192
2016-04-15,4.101
2016-04-16,4.101
2016-04-17,4.647
2016-04-18,4.83
2016-04-19,4.465
2016-04-20,4.283
2016-04-21,4.921
2016-04-22,4.283
2016-04-23,4.283
2016-04-24,3.918
2016-04-25,3.645
2016-04-26,4.192
2016-04-27,4.647
2016-04-28,3.281
2016-04-29,4.647
2016-04-30,4.921
2016-05-01,4.59
2016-05-02,5.208
2016-05-03,5.385
2016-05-04,5.208
2016-05-05,3.884
2016-05-06,3.443
2016-05-07,2.472
2016-05-08,2.737
2016-05-09,4.149
2016-05-10,4.943
2016-05-11,5.296
2016-05-12,5.914
2016-05-13,5.826
2016-05-14,5.296
2016-05-15,5.208
2016-05-16,5.826
2016-05-17,6.179
2016-05-18,6.444
2016-05-19,6.091
2016-05-20,5.032
2016-05-21,4.679
2016-05-22,4.943
2016-05-23,5.12
2016-05-24,4.767
2016-05-25,4.855
2016-05-26,5.65
2016-05-27,6.003
2016-05-28,6.356
2016-05-29,6.885
2016-05-30,6.885
2016-05-31,7.062
2016-06-01,7.031
2016-06-02,6.942
2016-06-03,7.031
2016-06-04,6.319
2016-06-05,7.387
2016-06-06,7.209
2016-06-07,7.565
2016-06-08,7.12
2016-06-09,5.874
2016-06-10,5.874
2016-06-11,5.34
2016-06-12,5.874
2016-06-13,6.319
2016-06-14,6.319
2016-06-15,5.696
2016-06-16,5.162
2016-06-17,5.073
2016-06-18,5.429
2016-06-19,5.785
2016-06-20,6.586
2016-06-21,7.832
2016-06-22,8.366
2016-06-23,8.455
2016-06-24,7.743
2016-06-25,7.476
2016-06-26,7.832
2016-06-27,8.01
2016-06-28,7.12
2016-06-29,7.654
2016-06-30,6.23
2016-07-01,6.281
2016-07-02,6.281
2016-07-03,6.281
2016-07-04,6.64
2016-07-05,6.909
2016-07-06,6.729
2016-07-07,6.46
2016-07-08,6.46
2016-07-09,6.64
2016-07-10,6.281
2016-07-11,6.55
2016-07-12,7.178
2016-07-13,6.64
2016-07-14,6.55
2016-07-15,6.55
2016-07-16,6.819
2016-07-17,6.55
2016-07-18,5.563
2016-07-19,5.383
2016-07-20,5.563
2016-07-21,6.191
2016-07-22,7.627
2016-07-23,7.896
2016-07-24,6.64
2016-07-25,6.37
2016-07-26,6.55
2016-07-27,6.729
2016-07-28,7.178
2016-07-29,6.011
2016-07-30,7.537
2016-07-31,7.178
2016-08-01,6.684
2016-08-02,6.508
2016-08-03,7.124
2016-08-04,6.508
2016-08-05,5.277
2016-08-06,5.804
2016-08-07,6.068
2016-08-08,6.244
2016-08-09,6.332
2016-08-10,6.068
2016-08-11,5.629
2016-08-12,5.629
2016-08-13,6.244
2016-08-14,6.332
2016-08-15,5.892
2016-08-16,5.277
2016-08-17,4.661
2016-08-18,5.892
2016-08-19,6.068
2016-08-20,5.98
2016-08-21,5.804
2016-08-22,5.365
2016-08-23,5.892
2016-08-24,6.42
2016-08-25,6.332
2016-08-26,5.541
2016-08-27,5.101
2016-08-28,5.013
2016-08-29,5.717
2016-08-30,5.541
2016-08-31,4.925
2016-09-01,4.86
2016-09-02,5.12
2016-09-03,5.033
2016-09-04,5.12
2016-09-05,4.773
2016-09-06,5.38
2016-09-07,4.86
2016-09-08,5.293
2016-09-09,5.033
2016-09-10,4.773
2016-09-11,5.207
2016-09-12,4.946
2016-09-13,3.384
2016-09-14,3.731
2016-09-15,4.339
2016-09-16,4.86
2016-09-17,5.293
2016-09-18,4.686
2016-09-19,6.855
2016-09-20,4.512
2016-09-21,4.599
2016-09-22,4.599
2016-09-23,4.079
2016-09-24,3.731
2016-09-25,4.079
2016-09-26,4.426
2016-09-27,4.512
2016-09-28,4.946
2016-09-29,4.686
2016-09-30,4.426
2016-10-01,3.588
2016-10-02,4.089
2016-10-03,3.254
2016-10-04,3.338
2016-10-05,3.338
2016-10-06,3.338
2016-10-07,3.254
2016-10-08,3.505
2016-10-09,3.755
2016-10-10,3.671
2016-10-11,3.087
2016-10-12,2.92
2016-10-13,2.67
2016-10-14,2.42
2016-10-15,2.253
2016-10-16,2.086
2016-10-17,2.253
2016-10-18,2.92
2016-10-19,2.42
2016-10-20,2.587
2016-10-21,3.004
2016-10-22,2.837
2016-10-23,3.922
2016-10-24,1.669
2016-10-25,2.169
2016-10-26,2.253
2016-10-27,2.92
2016-10-28,1.168
2016-10-29,2.003
2016-10-30,0.918
2016-10-31,1.752
2016-11-01,1.85
2016-11-02,1.77
2016-11-03,1.85
2016-11-04,1.85
2016-11-05,1.77
2016-11-06,1.689
2016-11-07,1.689
2016-11-08,1.609
2016-11-09,1.85
2016-11-10,1.77
2016-11-11,2.172
2016-11-12,1.77
2016-11-13,1.448
2016-11-14,1.448
2016-11-15,1.77
2016-11-16,1.77
2016-11-17,1.448
2016-11-18,2.172
2016-11-19,2.092
2016-11-20,1.287
2016-11-21,0.804
2016-11-22,0.965
2016-11-23,1.448
2016-11-24,1.207
2016-11-25,1.689
2016-11-26,1.448
2016-11-27,0.885
2016-11-28,0.965
2016-11-29,0.804
2016-11-30,0.965
2016-12-01,0.988
2016-12-02,1.07
2016-12-03,0.905
2016-12-04,1.399
2016-12-05,1.234
2016-12-06,0.823
2016-12-07,0.905
2016-12-08,1.152
2016-12-09,1.234
2016-12-10,0.988
2016-12-11,0.741
2016-12-12,0.741
2016-12-13,0.905
2016-12-14,1.399
2016-12-15,0.741
2016-12-16,0.247
2016-12-17,0.905
2016-12-18,0.741
2016-12-19,0.823
2016-12-20,1.07
2016-12-21,0.988
2016-12-22,0.905
2016-12-23,0.988
2016-12-24,0.658
2016-12-25,0.823
2016-12-26,0.823
2016-12-27,0.823
2016-12-28,0.905
2016-12-29,1.152
2016-12-30,0.658
2016-12-31,0.165
2017-01-01,0.658
2017-01-02,0.74
2017-01-03,1.151
2017-01-04,0.987
2017-01-05,0.493
2017-01-06,0.822
2017-01-07,1.234
2017-01-08,1.892
2017-01-09,1.069
2017-01-10,1.151
2017-01-11,1.48
2017-01-12,0.74
2017-01-13,0.822
2017-01-14,0.822
2017-01-15,0.822
2017-01-16,0.74
2017-01-17,1.069
2017-01-18,1.316
2017-01-19,1.234
2017-01-20,0.74
2017-01-21,1.151
2017-01-22,1.48
2017-01-23,0.822
2017-01-24,0.987
2017-01-25,0.987
2017-01-26,0.987
2017-01-27,1.151
2017-01-28,1.48
2017-01-29,1.316
2017-01-30,1.398
2017-01-31,1.48
2017-02-01,1.773
2017-02-02,1.436
2017-02-03,1.436
2017-02-04,1.098
2017-02-05,1.267
2017-02-06,1.267
2017-02-07,1.604
2017-02-08,1.436
2017-02-09,1.436
2017-02-10,0.76
2017-02-11,1.013
2017-02-12,1.351
2017-02-13,1.52
2017-02-14,1.604
2017-02-15,2.364
2017-02-16,1.267
2017-02-17,1.351
2017-02-18,1.604
2017-02-19,1.267
2017-02-20,1.689
2017-02-21,2.027
2017-02-22,1.689
2017-02-23,1.858
2017-02-24,1.689
2017-02-25,1.267
2017-02-26,1.267
2017-02-27,1.52
2017-02-28,2.111
2017-03-01,2.23
2017-03-02,2.23
2017-03-03,2.497
2017-03-04,2.587
2017-03-05,1.427
2017-03-06,2.319
2017-03-07,2.23
2017-03-08,2.408
2017-03-09,2.587
2017-03-10,2.408
2017-03-11,2.854
2017-03-12,2.943
2017-03-13,2.943
2017-03-14,3.389
2017-03-15,3.835
2017-03-16,2.943
2017-03-17,3.032
2017-03-18,3.478
2017-03-19,2.943
2017-03-20,3.122
2017-03-21,2.587
2017-03-22,2.23
2017-03-23,2.587
2017-03-24,1.962
2017-03-25,1.962
2017-03-26,2.141
2017-03-27,2.587
2017-03-28,3.211
2017-03-29,3.389
2017-03-30,2.854
2017-03-31,3.478
2017-04-01,3.463
2017-04-02,3.736
2017-04-03,4.283
2017-04-04,3.827
2017-04-05,4.556
2017-04-06,3.827
2017-04-07,1.731
2017-04-08,2.278
2017-04-09,3.189
2017-04-10,3.736
2017-04-11,2.643
2017-04-12,4.465
2017-04-13,2.552
2017-04-14,3.645
2017-04-15,3.645
2017-04-16,3.827
2017-04-17,3.281
2017-04-18,1.914
2017-04-19,3.827
2017-04-20,4.556
2017-04-21,4.101
2017-04-22,4.465
2017-04-23,4.739
2017-04-24,4.101
2017-04-25,4.465
2017-04-26,3.554
2017-04-27,4.465
2017-04-28,5.285
2017-04-29,4.647
2017-04-30,5.194
2017-05-01,5.385
2017-05-02,5.473
2017-05-03,5.473
2017-05-04,5.738
2017-05-05,4.767
2017-05-06,2.56
2017-05-07,2.825
2017-05-08,4.061
2017-05-09,4.767
2017-05-10,4.855
2017-05-11,4.59
2017-05-12,3.001
2017-05-13,4.767
2017-05-14,4.414
2017-05-15,4.061
2017-05-16,4.502
2017-05-17,4.767
2017-05-18,5.208
2017-05-19,5.738
2017-05-20,6.091
2017-05-21,5.914
2017-05-22,6.003
2017-05-23,6.003
2017-05-24,5.826
