time,et
2016-01-01,0.607
2016-01-02,0.645
2016-01-03,0.265
2016-01-04,0.228
2016-01-05,0.265
2016-01-06,0.152
2016-01-07,0.303
2016-01-08,0.265
2016-01-09,0.114
2016-01-10,0.455
2016-01-11,0.506
2016-01-12,0.4
2016-01-13,0.287
2016-01-14,0.126
2016-01-15,0.345
2016-01-16,0.265
2016-01-17,0.181
2016-01-18,0.323
2016-01-19,0.472
2016-01-20,0.531
2016-01-21,0.592
2016-01-22,0.403
2016-01-23,0.462
2016-01-24,0.629
2016-01-25,0.535
2016-01-26,0.599
2016-01-27,0.833
2016-01-28,0.39
2016-01-29,0.168
2016-01-30,0.841
2016-01-31,1.743
2016-02-01,1.886
2016-02-02,1.156
2016-02-03,1.582
2016-02-04,1.269
2016-02-05,1.167
2016-02-06,1.277
2016-02-07,1.441
2016-02-08,1.927
2016-02-09,1.342
2016-02-10,1.077
2016-02-11,1.188
2016-02-12,1.625
2016-02-13,2.063
2016-02-14,2.068
2016-02-15,1.746
2016-02-16,1.476
2016-02-17,1.041
2016-02-18,1.648
2016-02-19,1.211
2016-02-20,1.49
2016-02-21,1.285
2016-02-22,1.188
2016-02-23,1.145
2016-02-24,1.043
2016-02-25,0.939
2016-02-26,0.772
2016-02-27,1.201
2016-02-28,1.397
2016-02-29,1.352
2016-03-01,1.694
2016-03-02,1.713
2016-03-03,1.132
2016-03-04,1.347
2016-03-05,0.885
2016-03-06,1.307
2016-03-07,1.738
2016-03-08,1.194
2016-03-09,0.852
2016-03-10,0.645
2016-03-11,0.869
2016-03-12,1.39
2016-03-13,1.404
2016-03-14,1.791
2016-03-15,2.411
2016-03-16,2.587
2016-03-17,2.842
2016-03-18,2.481
2016-03-19,2.348
2016-03-20,1.343
2016-03-21,1.355
2016-03-22,2.574
2016-03-23,2.679
2016-03-24,3.04
2016-03-25,3.547
2016-03-26,3.494
2016-03-27,2.905
2016-03-28,2.785
2016-03-29,2.742
2016-03-30,2.552
2016-03-31,2.561
2016-04-01,2.348
2016-04-02,2.496
2016-04-03,2.43
2016-04-04,3.218
2016-04-05,3.383
2016-04-06,4.092
2016-04-07,2.226
2016-04-08,1.808
2016-04-09,0.509
2016-04-10,0.82
2016-04-11,1.744
2016-04-12,1.836
2016-04-13,1.918
2016-04-14,1.562
2016-04-15,2.503
2016-04-16,2.449
2016-04-17,2.626
2016-04-18,2.57
2016-04-19,2.173
2016-04-20,2.155
2016-04-21,1.54
2016-04-22,1.058
2016-04-23,2.042
2016-04-24,2.342
2016-04-25,2.825
2016-04-26,2.396
2016-04-27,1.677
2016-04-28,2.62
2016-04-29,2.513
2016-04-30,3.055
2016-05-01,2.586
2016-05-02,2.169
2016-05-03,2.059
2016-05-04,1.97
2016-05-05,1.856
2016-05-06,1.654
2016-05-07,0.774
2016-05-08,2.509
2016-05-09,2.772
2016-05-10,3.494
2016-05-11,3.175
2016-05-12,2.872
2016-05-13,2.709
2016-05-14,2.428
2016-05-15,3.05
2016-05-16,3.152
2016-05-17,3.64
2016-05-18,2.344
2016-05-19,1.88
2016-05-20,1.577
2016-05-21,1.096
2016-05-22,1.557
2016-05-23,1.854
2016-05-24,1.76
2016-05-25,1.95
2016-05-26,2.281
2016-05-27,2.842
2016-05-28,2.967
2016-05-29,2.548
2016-05-30,2.947
2016-05-31,3.215
2016-06-01,2.663
2016-06-02,3.112
2016-06-03,3.631
2016-06-04,2.8
2016-06-05,2.993
2016-06-06,2.203
2016-06-07,2.255
2016-06-08,2.448
2016-06-09,2.454
2016-06-10,2.932
2016-06-11,3.413
2016-06-12,2.912
2016-06-13,3.498
2016-06-14,3.236
2016-06-15,2.285
2016-06-16,2.947
2016-06-17,1.862
2016-06-18,3.953
2016-06-19,2.955
2016-06-20,3.334
2016-06-21,3.164
2016-06-22,2.913
2016-06-23,3.296
2016-06-24,3.005
2016-06-25,3.238
2016-06-26,3.531
2016-06-27,3.245
2016-06-28,3.148
2016-06-29,2.686
2016-06-30,3.042
2016-07-01,2.851
2016-07-02,2.603
2016-07-03,2.618
2016-07-04,2.471
2016-07-05,2.817
2016-07-06,2.987
2016-07-07,2.718
2016-07-08,3.076
2016-07-09,2.394
2016-07-10,2.975
2016-07-11,2.644
2016-07-12,2.472
2016-07-13,2.564
2016-07-14,2.516
2016-07-15,1.868
2016-07-16,1.824
2016-07-17,1.847
2016-07-18,1.738
2016-07-19,1.891
2016-07-20,2.01
2016-07-21,2.657
2016-07-22,3.236
2016-07-23,3.82
2016-07-24,3.527
