time,etof
2016-01-01,0.279
2016-01-02,0.279
2016-01-03,0.279
2016-01-04,0.279
2016-01-05,0.279
2016-01-06,0.279
2016-01-07,0.279
2016-01-08,0.279
2016-01-09,0.279
2016-01-10,0.279
2016-01-11,0.286
2016-01-12,0.293
2016-01-13,0.299
2016-01-14,0.306
2016-01-15,0.312
2016-01-16,0.319
2016-01-17,0.326
2016-01-18,0.332
2016-01-19,0.339
2016-01-20,0.346
2016-01-21,0.352
2016-01-22,0.359
2016-01-23,0.365
2016-01-24,0.372
2016-01-25,0.379
2016-01-26,0.385
2016-01-27,0.392
2016-01-28,0.398
2016-01-29,0.405
2016-01-30,0.412
2016-01-31,0.418
2016-02-01,0.425
2016-02-02,0.431
2016-02-03,0.438
2016-02-04,0.445
2016-02-05,0.451
2016-02-06,0.458
2016-02-07,0.464
2016-02-08,0.471
2016-02-09,0.478
2016-02-10,0.484
2016-02-11,0.491
2016-02-12,0.498
2016-02-13,0.504
2016-02-14,0.511
2016-02-15,0.517
2016-02-16,0.524
2016-02-17,0.531
2016-02-18,0.537
2016-02-19,0.544
2016-02-20,0.55
2016-02-21,0.557
2016-02-22,0.564
2016-02-23,0.57
2016-02-24,0.577
2016-02-25,0.583
2016-02-26,0.59
2016-02-27,0.597
2016-02-28,0.603
2016-02-29,0.61
2016-03-01,0.616
2016-03-02,0.623
2016-03-03,0.63
2016-03-04,0.636
2016-03-05,0.643
2016-03-06,0.649
2016-03-07,0.656
2016-03-08,0.663
2016-03-09,0.669
2016-03-10,0.676
2016-03-11,0.683
2016-03-12,0.689
2016-03-13,0.696
2016-03-14,0.702
2016-03-15,0.709
2016-03-16,0.716
2016-03-17,0.722
2016-03-18,0.729
2016-03-19,0.735
2016-03-20,0.742
2016-03-21,0.749
2016-03-22,0.755
2016-03-23,0.762
2016-03-24,0.768
2016-03-25,0.775
2016-03-26,0.782
2016-03-27,0.788
2016-03-28,0.795
2016-03-29,0.801
2016-03-30,0.808
2016-03-31,0.789
2016-04-01,0.769
2016-04-02,0.75
2016-04-03,0.73
2016-04-04,0.711
2016-04-05,0.691
2016-04-06,0.672
2016-04-07,0.653
2016-04-08,0.633
