time,eto
2016-01-01,0.82
2016-01-02,1.366
2016-01-03,1.549
2016-01-04,0.729
2016-01-05,0.82
2016-01-06,0.82
2016-01-07,0.729
2016-01-08,0.82
2016-01-09,1.366
2016-01-10,0.911
2016-01-11,1.002
2016-01-12,1.093
2016-01-13,1.549
2016-01-14,0.82
2016-01-15,1.002
2016-01-16,1.184
2016-01-17,0.82
2016-01-18,1.184
2016-01-19,0.547
2016-01-20,1.093
2016-01-21,1.002
2016-01-22,1.093
2016-01-23,1.093
2016-01-24,1.002
2016-01-25,1.093
2016-01-26,1.093
2016-01-27,1.002
2016-01-28,0.729
2016-01-29,0.82
2016-01-30,1.002
2016-01-31,1.913
2016-02-01,3.605
2016-02-02,2.462
2016-02-03,2.462
2016-02-04,1.934
2016-02-05,1.67
2016-02-06,1.934
2016-02-07,1.934
2016-02-08,2.11
2016-02-09,2.198
2016-02-10,1.67
2016-02-11,1.407
2016-02-12,1.495
2016-02-13,2.022
2016-02-14,2.989
2016-02-15,2.11
2016-02-16,2.022
2016-02-17,1.582
2016-02-18,2.374
2016-02-19,1.758
2016-02-20,2.989
2016-02-21,2.637
2016-02-22,1.846
2016-02-23,1.407
2016-02-24,1.582
2016-02-25,1.495
2016-02-26,1.582
2016-02-27,1.67
2016-02-28,1.934
2016-02-29,1.67
2016-03-01,2.949
2016-03-02,2.323
2016-03-03,1.519
2016-03-04,2.055
2016-03-05,1.698
2016-03-06,2.502
2016-03-07,1.519
2016-03-08,1.876
2016-03-09,2.234
2016-03-10,2.413
2016-03-11,1.876
2016-03-12,2.502
2016-03-13,1.698
2016-03-14,2.055
2016-03-15,2.949
2016-03-16,3.038
2016-03-17,2.859
2016-03-18,3.306
2016-03-19,3.217
2016-03-20,3.395
2016-03-21,2.413
2016-03-22,3.395
2016-03-23,3.485
2016-03-24,3.663
2016-03-25,3.842
2016-03-26,4.021
2016-03-27,3.395
2016-03-28,3.038
2016-03-29,3.485
2016-03-30,3.663
2016-03-31,3.753
2016-04-01,3.582
2016-04-02,3.582
2016-04-03,4.106
2016-04-04,4.456
2016-04-05,4.543
2016-04-06,4.106
2016-04-07,4.281
2016-04-08,3.582
2016-04-09,2.009
2016-04-10,1.573
2016-04-11,2.796
2016-04-12,3.582
2016-04-13,3.932
2016-04-14,3.757
2016-04-15,5.329
2016-04-16,4.281
2016-04-17,4.718
2016-04-18,4.543
2016-04-19,4.543
2016-04-20,4.98
2016-04-21,4.805
2016-04-22,3.233
2016-04-23,4.194
2016-04-24,4.543
2016-04-25,5.067
2016-04-26,4.281
2016-04-27,3.757
2016-04-28,4.893
2016-04-29,4.543
2016-04-30,6.465
2016-05-01,4.995
2016-05-02,4.822
2016-05-03,4.736
2016-05-04,4.564
2016-05-05,3.789
2016-05-06,2.928
2016-05-07,2.239
2016-05-08,2.67
2016-05-09,4.134
2016-05-10,5.253
2016-05-11,5.253
2016-05-12,5.856
2016-05-13,4.995
2016-05-14,4.995
2016-05-15,5.597
2016-05-16,6.459
2016-05-17,7.061
2016-05-18,6.803
