time,eto
2016-01-01,1.098
2016-01-02,1.182
2016-01-03,1.182
2016-01-04,0.844
2016-01-05,0.929
2016-01-06,1.013
2016-01-07,0.929
2016-01-08,0.675
2016-01-09,1.182
2016-01-10,0.844
2016-01-11,1.013
2016-01-12,1.098
2016-01-13,1.435
2016-01-14,1.013
2016-01-15,0.929
2016-01-16,0.929
2016-01-17,1.351
2016-01-18,0.929
2016-01-19,0.844
2016-01-20,0.929
2016-01-21,1.098
2016-01-22,1.351
2016-01-23,0.844
2016-01-24,1.013
2016-01-25,1.182
2016-01-26,1.098
2016-01-27,1.098
2016-01-28,1.266
2016-01-29,1.013
2016-01-30,0.591
2016-01-31,0.422
2016-02-01,3.301
2016-02-02,1.651
2016-02-03,1.477
2016-02-04,1.303
2016-02-05,1.39
2016-02-06,1.39
2016-02-07,1.477
2016-02-08,1.651
2016-02-09,1.911
2016-02-10,1.477
2016-02-11,1.216
2016-02-12,1.39
2016-02-13,1.824
2016-02-14,1.998
2016-02-15,1.911
2016-02-16,1.39
2016-02-17,1.303
2016-02-18,1.998
2016-02-19,1.737
2016-02-20,2.519
2016-02-21,2.519
2016-02-22,1.651
2016-02-23,1.303
2016-02-24,1.477
2016-02-25,1.39
2016-02-26,1.564
2016-02-27,1.651
2016-02-28,1.564
2016-02-29,1.651
2016-03-01,2.414
2016-03-02,2.324
2016-03-03,2.324
2016-03-04,2.593
2016-03-05,1.967
2016-03-06,2.146
2016-03-07,1.788
2016-03-08,1.877
2016-03-09,1.967
2016-03-10,2.771
2016-03-11,1.877
2016-03-12,1.788
2016-03-13,1.609
2016-03-14,2.146
2016-03-15,2.771
2016-03-16,2.861
2016-03-17,2.861
2016-03-18,3.04
2016-03-19,3.04
2016-03-20,2.95
2016-03-21,2.593
2016-03-22,3.04
2016-03-23,2.95
2016-03-24,3.129
2016-03-25,3.487
2016-03-26,3.487
2016-03-27,3.308
2016-03-28,2.682
2016-03-29,2.771
2016-03-30,2.95
2016-03-31,3.129
2016-04-01,3.598
2016-04-02,3.508
2016-04-03,3.418
2016-04-04,4.138
2016-04-05,4.407
2016-04-06,3.868
2016-04-07,4.138
2016-04-08,2.788
2016-04-09,2.249
2016-04-10,2.249
2016-04-11,2.788
2016-04-12,3.688
2016-04-13,2.968
2016-04-14,4.048
2016-04-15,3.778
2016-04-16,3.778
2016-04-17,4.228
2016-04-18,4.138
2016-04-19,4.138
2016-04-20,3.868
2016-04-21,4.587
2016-04-22,3.958
2016-04-23,4.048
2016-04-24,3.778
2016-04-25,3.058
2016-04-26,3.778
2016-04-27,4.407
2016-04-28,3.058
2016-04-29,4.228
2016-04-30,4.677
2016-05-01,4.05
2016-05-02,4.567
2016-05-03,4.826
2016-05-04,4.653
2016-05-05,3.964
2016-05-06,3.533
2016-05-07,2.671
2016-05-08,2.844
2016-05-09,4.05
2016-05-10,4.998
2016-05-11,5.343
2016-05-12,5.946
2016-05-13,5.946
2016-05-14,5.429
2016-05-15,4.653
2016-05-16,5.515
2016-05-17,5.946
2016-05-18,6.118
2016-05-19,5.773
2016-05-20,4.826
2016-05-21,4.308
2016-05-22,4.739
2016-05-23,5.084
2016-05-24,4.308
2016-05-25,4.395
2016-05-26,5.429
2016-05-27,5.86
2016-05-28,6.032
2016-05-29,6.29
2016-05-30,6.549
2016-05-31,6.807
2016-06-01,6.843
2016-06-02,6.758
2016-06-03,6.929
2016-06-04,6.501
2016-06-05,7.1
2016-06-06,6.929
2016-06-07,7.271
2016-06-08,6.843
2016-06-09,5.988
2016-06-10,6.245
2016-06-11,5.304
2016-06-12,5.389
2016-06-13,5.903
2016-06-14,6.074
2016-06-15,5.56
2016-06-16,5.218
2016-06-17,4.962
2016-06-18,5.646
2016-06-19,5.903
2016-06-20,6.843
2016-06-21,7.784
2016-06-22,8.041
2016-06-23,8.298
2016-06-24,7.699
2016-06-25,7.1
2016-06-26,7.699
2016-06-27,7.613
2016-06-28,7.015
2016-06-29,7.87
2016-06-30,6.587
2016-07-01,6.123
2016-07-02,6.382
2016-07-03,6.468
2016-07-04,6.641
2016-07-05,6.641
2016-07-06,6.554
2016-07-07,6.382
2016-07-08,6.468
2016-07-09,6.468
2016-07-10,6.21
2016-07-11,6.641
2016-07-12,6.986
2016-07-13,6.986
2016-07-14,6.641
2016-07-15,6.554
2016-07-16,6.641
2016-07-17,6.554
2016-07-18,5.865
2016-07-19,6.21
2016-07-20,6.21
2016-07-21,6.899
2016-07-22,7.762
2016-07-23,7.848
2016-07-24,6.727
2016-07-25,6.468
2016-07-26,6.554
2016-07-27,6.986
2016-07-28,7.158
2016-07-29,6.641
2016-07-30,7.158
2016-07-31,7.072
2016-08-01,6.605
2016-08-02,6.436
2016-08-03,6.775
2016-08-04,6.521
2016-08-05,5.928
2016-08-06,5.843
2016-08-07,6.436
2016-08-08,6.267
2016-08-09,6.182
2016-08-10,6.013
2016-08-11,5.589
2016-08-12,5.589
2016-08-13,6.013
2016-08-14,6.097
2016-08-15,5.758
2016-08-16,5.081
2016-08-17,4.827
2016-08-18,5.843
2016-08-19,6.013
2016-08-20,5.928
2016-08-21,5.589
2016-08-22,5.166
2016-08-23,5.758
2016-08-24,6.351
2016-08-25,5.928
2016-08-26,5.25
2016-08-27,5.081
2016-08-28,4.996
2016-08-29,5.928
2016-08-30,5.928
2016-08-31,5.504
2016-09-01,5.182
2016-09-02,5.265
2016-09-03,5.014
2016-09-04,4.764
2016-09-05,4.597
2016-09-06,5.182
2016-09-07,4.68
2016-09-08,5.182
2016-09-09,5.098
2016-09-10,5.014
2016-09-11,4.847
2016-09-12,4.429
2016-09-13,3.259
2016-09-14,3.51
2016-09-15,4.179
2016-09-16,5.098
2016-09-17,4.847
2016-09-18,4.095
2016-09-19,6.184
2016-09-20,4.346
2016-09-21,4.429
2016-09-22,4.429
2016-09-23,3.677
2016-09-24,3.259
2016-09-25,3.009
2016-09-26,3.51
2016-09-27,4.179
2016-09-28,4.179
2016-09-29,4.095
2016-09-30,4.179
2016-10-01,3.668
2016-10-02,3.912
2016-10-03,3.097
2016-10-04,3.016
2016-10-05,3.342
2016-10-06,3.342
2016-10-07,2.934
2016-10-08,2.527
2016-10-09,2.771
2016-10-10,3.423
2016-10-11,2.934
2016-10-12,2.934
2016-10-13,2.69
2016-10-14,2.608
2016-10-15,2.119
2016-10-16,2.119
2016-10-17,2.201
2016-10-18,2.934
2016-10-19,2.608
2016-10-20,2.527
2016-10-21,2.201
2016-10-22,2.201
2016-10-23,3.016
2016-10-24,1.549
2016-10-25,2.201
2016-10-26,2.119
2016-10-27,2.445
2016-10-28,1.141
2016-10-29,1.875
2016-10-30,0.897
2016-10-31,1.712
2016-11-01,1.708
2016-11-02,1.871
2016-11-03,1.708
2016-11-04,1.627
