time,et
2016-01-01,0.562
2016-01-02,0.874
2016-01-03,0.999
2016-01-04,0.687
2016-01-05,0.312
2016-01-06,0.312
2016-01-07,0.499
2016-01-08,0.499
2016-01-09,0.437
2016-01-10,0.499
2016-01-11,0.624
2016-01-12,1.061
2016-01-13,0.562
2016-01-14,0.687
2016-01-15,0.624
2016-01-16,0.562
2016-01-17,0.375
2016-01-18,0.624
2016-01-19,0.562
2016-01-20,0.874
2016-01-21,1.436
2016-01-22,0.749
2016-01-23,0.562
2016-01-24,0.749
2016-01-25,0.936
2016-01-26,0.999
2016-01-27,1.186
2016-01-28,0.856
2016-01-29,0.359
2016-01-30,0.527
2016-01-31,1.546
2016-02-01,2.924
2016-02-02,1.509
2016-02-03,1.526
2016-02-04,1.284
2016-02-05,1.458
2016-02-06,1.9
2016-02-07,2.033
2016-02-08,2.06
2016-02-09,1.647
2016-02-10,1.335
2016-02-11,1.239
2016-02-12,1.654
2016-02-13,1.964
2016-02-14,2.865
2016-02-15,2.545
2016-02-16,1.797
2016-02-17,1.636
2016-02-18,1.349
2016-02-19,1.551
2016-02-20,2.007
2016-02-21,1.903
2016-02-22,1.604
2016-02-23,1.362
2016-02-24,1.312
2016-02-25,1.326
2016-02-26,1.34
2016-02-27,1.422
2016-02-28,1.779
2016-02-29,1.521
2016-03-01,2.523
2016-03-02,2.476
2016-03-03,1.471
2016-03-04,1.337
2016-03-05,0.75
2016-03-06,1.515
2016-03-07,1.071
2016-03-08,1.622
2016-03-09,1.637
2016-03-10,1.731
2016-03-11,0.874
2016-03-12,1.202
2016-03-13,1.375
2016-03-14,1.633
2016-03-15,2.8
2016-03-16,3.324
2016-03-17,3.521
2016-03-18,3.044
2016-03-19,2.9
2016-03-20,2.667
2016-03-21,1.822
2016-03-22,2.45
2016-03-23,3.353
2016-03-24,3.408
2016-03-25,3.722
2016-03-26,3.686
2016-03-27,2.546
2016-03-28,2.269
2016-03-29,3.078
2016-03-30,2.964
2016-03-31,3.097
2016-04-01,2.864
2016-04-02,3.07
2016-04-03,3.038
2016-04-04,3.468
2016-04-05,4.497
2016-04-06,4.599
2016-04-07,3.505
2016-04-08,2.065
2016-04-09,1.094
2016-04-10,0.721
2016-04-11,2.351
2016-04-12,1.831
2016-04-13,2.922
2016-04-14,2.406
2016-04-15,3.328
2016-04-16,3.824
2016-04-17,3.827
2016-04-18,3.897
2016-04-19,3.497
2016-04-20,3.5
2016-04-21,2.896
2016-04-22,1.416
2016-04-23,2.766
2016-04-24,2.296
2016-04-25,2.838
2016-04-26,2.976
2016-04-27,1.76
2016-04-28,3.048
2016-04-29,2.847
2016-04-30,4.206
2016-05-01,3.917
2016-05-02,3.515
2016-05-03,3.122
2016-05-04,2.479
2016-05-05,2.242
2016-05-06,1.258
2016-05-07,1.049
2016-05-08,2.058
2016-05-09,2.552
2016-05-10,2.792
2016-05-11,2.678
2016-05-12,2.563
2016-05-13,2.092
2016-05-14,2.237
2016-05-15,2.174
2016-05-16,2.412
2016-05-17,2.986
2016-05-18,2.932
2016-05-19,1.859
2016-05-20,1.441
2016-05-21,1.255
2016-05-22,1.679
2016-05-23,1.408
2016-05-24,1.843
2016-05-25,1.905
2016-05-26,2.226
2016-05-27,2.541
2016-05-28,2.848
2016-05-29,2.526
2016-05-30,2.702
2016-05-31,2.995
2016-06-01,2.722
2016-06-02,2.811
2016-06-03,3.294
2016-06-04,2.784
2016-06-05,2.711
2016-06-06,2.257
2016-06-07,2.23
2016-06-08,2.052
2016-06-09,2.026
2016-06-10,2.073
2016-06-11,2.441
2016-06-12,2.214
2016-06-13,1.772
2016-06-14,1.489
2016-06-15,1.427
2016-06-16,1.442
2016-06-17,0.87
2016-06-18,1.313
2016-06-19,1.462
2016-06-20,1.628
2016-06-21,1.746
2016-06-22,1.456
2016-06-23,1.472
2016-06-24,1.429
2016-06-25,1.637
2016-06-26,1.798
2016-06-27,1.712
2016-06-28,1.695
2016-06-29,1.393
2016-06-30,1.48
2016-07-01,1.336
2016-07-02,1.334
2016-07-03,1.418
2016-07-04,1.391
2016-07-05,1.384
2016-07-06,1.25
2016-07-07,1.144
2016-07-08,1.229
2016-07-09,1.045
2016-07-10,1.18
2016-07-11,1.358
2016-07-12,1.197
2016-07-13,1.318
2016-07-14,1.317
2016-07-15,1.26
2016-07-16,1.198
2016-07-17,1.133
2016-07-18,1.005
2016-07-19,1.106
2016-07-20,1.333
2016-07-21,1.197
2016-07-22,1.569
2016-07-23,1.861
2016-07-24,1.525
2016-07-25,1.353
2016-07-26,1.423
2016-07-27,1.416
2016-07-28,1.441
2016-07-29,1.331
2016-07-30,1.212
2016-07-31,1.102
2016-08-01,1.04
2016-08-02,1.133
2016-08-03,1.212
2016-08-04,1.019
2016-08-05,0.966
2016-08-06,1.043
2016-08-07,1.224
2016-08-08,1.397
2016-08-09,1.313
2016-08-10,1.331
2016-08-11,1.467
2016-08-12,1.584
2016-08-13,1.866
2016-08-14,2.026
2016-08-15,1.666
2016-08-16,1.58
2016-08-17,1.49
2016-08-18,1.209
2016-08-19,1.128
2016-08-20,0.974
2016-08-21,0.862
