time,actual_et,field_id,crop,actual_eto,actual_etof
2016-01-01,0.729,CA_68010,220,0.921,0.792
2016-01-02,0.948,CA_68010,220,1.197,0.792
2016-01-03,0.948,CA_68010,220,1.197,0.792
2016-01-04,0.511,CA_68010,220,0.645,0.792
2016-01-05,0.656,CA_68010,220,0.829,0.792
2016-01-06,0.656,CA_68010,220,0.829,0.792
2016-01-07,0.583,CA_68010,220,0.737,0.792
2016-01-08,0.511,CA_68010,220,0.645,0.792
2016-01-09,0.875,CA_68010,220,1.105,0.792
2016-01-10,0.583,CA_68010,220,0.737,0.792
2016-01-11,0.729,CA_68010,220,0.921,0.792
2016-01-12,0.729,CA_68010,220,0.921,0.792
2016-01-13,1.094,CA_68010,220,1.382,0.792
2016-01-14,0.656,CA_68010,220,0.829,0.792
2016-01-15,0.656,CA_68010,220,0.829,0.792
2016-01-16,0.656,CA_68010,220,0.829,0.792
2016-01-17,0.875,CA_68010,220,1.105,0.792
2016-01-18,0.656,CA_68010,220,0.829,0.792
2016-01-19,0.365,CA_68010,220,0.461,0.792
2016-01-20,0.729,CA_68010,220,0.921,0.792
2016-01-21,0.656,CA_68010,220,0.829,0.792
2016-01-22,0.729,CA_68010,220,0.921,0.792
2016-01-23,0.729,CA_68010,220,0.921,0.792
2016-01-24,0.729,CA_68010,220,0.921,0.792
2016-01-25,0.802,CA_68010,220,1.013,0.792
2016-01-26,0.802,CA_68010,220,1.013,0.792
2016-01-27,0.802,CA_68010,220,1.013,0.792
2016-01-28,0.875,CA_68010,220,1.105,0.792
2016-01-29,0.729,CA_68010,220,0.921,0.792
2016-01-30,0.365,CA_68010,220,0.461,0.792
2016-01-31,0.365,CA_68010,220,0.461,0.792
2016-02-01,2.586,CA_68010,220,3.266,0.792
2016-02-02,1.256,CA_68010,220,1.586,0.792
2016-02-03,1.256,CA_68010,220,1.586,0.792
2016-02-04,1.035,CA_68010,220,1.306,0.792
2016-02-05,1.108,CA_68010,220,1.4,0.792
2016-02-06,1.182,CA_68010,220,1.493,0.792
2016-02-07,1.256,CA_68010,220,1.586,0.792
2016-02-08,1.404,CA_68010,220,1.773,0.792
2016-02-09,1.552,CA_68010,220,1.96,0.792
2016-02-10,1.256,CA_68010,220,1.586,0.792
2016-02-11,1.035,CA_68010,220,1.306,0.792
2016-02-12,1.108,CA_68010,220,1.4,0.792
2016-02-13,1.404,CA_68010,220,1.773,0.792
2016-02-14,1.626,CA_68010,220,2.053,0.792
2016-02-15,1.478,CA_68010,220,1.866,0.792
2016-02-16,1.182,CA_68010,220,1.493,0.792
2016-02-17,0.813,CA_68010,220,1.026,0.792
2016-02-18,1.7,CA_68010,220,2.146,0.792
2016-02-19,1.478,CA_68010,220,1.866,0.792
2016-02-20,1.995,CA_68010,220,2.52,0.792
2016-02-21,2.143,CA_68010,220,2.706,0.792
2016-02-22,1.404,CA_68010,220,1.773,0.792
2016-02-23,1.126,CA_68010,220,1.4,0.804
2016-02-24,1.296,CA_68010,220,1.586,0.817
2016-02-25,1.316,CA_68010,220,1.586,0.829
2016-02-26,1.414,CA_68010,220,1.68,0.842
2016-02-27,1.515,CA_68010,220,1.773,0.855
2016-02-28,1.537,CA_68010,220,1.773,0.867
2016-02-29,1.56,CA_68010,220,1.773,0.88
2016-03-01,2.276,CA_68010,220,2.551,0.892
2016-03-02,2.088,CA_68010,220,2.362,0.884
2016-03-03,2.069,CA_68010,220,2.362,0.876
2016-03-04,2.214,CA_68010,220,2.551,0.868
2016-03-05,1.381,CA_68010,220,1.606,0.86
2016-03-06,2.011,CA_68010,220,2.362,0.851
2016-03-07,1.434,CA_68010,220,1.701,0.843
2016-03-08,1.657,CA_68010,220,1.984,0.835
2016-03-09,1.563,CA_68010,220,1.89,0.827
2016-03-10,2.409,CA_68010,220,2.835,0.85
2016-03-11,1.402,CA_68010,220,1.606,0.873
2016-03-12,1.607,CA_68010,220,1.795,0.895
2016-03-13,1.301,CA_68010,220,1.417,0.918
2016-03-14,2.044,CA_68010,220,2.173,0.941
2016-03-15,2.731,CA_68010,220,2.835,0.963
2016-03-16,2.888,CA_68010,220,2.929,0.986
2016-03-17,2.955,CA_68010,220,2.929,1.009
2016-03-18,3.264,CA_68010,220,3.213,1.016
2016-03-19,3.287,CA_68010,220,3.213,1.023
2016-03-20,3.309,CA_68010,220,3.213,1.03
2016-03-21,3.038,CA_68010,220,2.929,1.037
2016-03-22,3.552,CA_68010,220,3.402,1.044
2016-03-23,3.179,CA_68010,220,3.024,1.051
2016-03-24,3.601,CA_68010,220,3.402,1.058
2016-03-25,3.826,CA_68010,220,3.591,1.066
2016-03-26,3.801,CA_68010,220,3.591,1.059
2016-03-27,3.875,CA_68010,220,3.685,1.051
2016-03-28,3.257,CA_68010,220,3.118,1.044
2016-03-29,3.235,CA_68010,220,3.118,1.037
2016-03-30,3.505,CA_68010,220,3.402,1.03
2016-03-31,3.674,CA_68010,220,3.591,1.023
2016-04-01,3.934,CA_68010,220,3.871,1.016
2016-04-02,3.811,CA_68010,220,3.776,1.009
2016-04-03,3.905,CA_68010,220,3.871,1.009
2016-04-04,4.665,CA_68010,220,4.626,1.008
2016-04-05,4.567,CA_68010,220,4.532,1.008
2016-04-06,3.995,CA_68010,220,3.965,1.007
2016-04-07,4.469,CA_68010,220,4.437,1.007
2016-04-08,3.326,CA_68010,220,3.304,1.007
2016-04-09,2.28,CA_68010,220,2.266,1.006
2016-04-10,2.089,CA_68010,220,2.077,1.006
2016-04-11,3.227,CA_68010,220,3.21,1.005
2016-04-12,4.175,CA_68010,220,4.154,1.005
2016-04-13,3.888,CA_68010,220,3.871,1.005
2016-04-14,4.455,CA_68010,220,4.437,1.004
2016-04-15,4.548,CA_68010,220,4.532,1.004
2016-04-16,4.168,CA_68010,220,4.154,1.003
2016-04-17,4.639,CA_68010,220,4.626,1.003
2016-04-18,4.448,CA_68010,220,4.437,1.002
2016-04-19,4.632,CA_68010,220,4.626,1.001
2016-04-20,4.439,CA_68010,220,4.437,1.0
2016-04-21,5.0,CA_68010,220,5.004,0.999
2016-04-22,4.241,CA_68010,220,4.249,0.998
2016-04-23,4.613,CA_68010,220,4.626,0.997
2016-04-24,4.232,CA_68010,220,4.249,0.996
2016-04-25,3.852,CA_68010,220,3.871,0.995
2016-04-26,4.411,CA_68010,220,4.437,0.994
2016-04-27,4.85,CA_68010,220,4.909,0.988
2016-04-28,3.336,CA_68010,220,3.399,0.982
2016-04-29,4.696,CA_68010,220,4.815,0.975
2016-04-30,5.124,CA_68010,220,5.287,0.969
2016-05-01,4.391,CA_68010,220,4.56,0.963
2016-05-02,4.711,CA_68010,220,4.925,0.957
2016-05-03,4.854,CA_68010,220,5.107,0.95
2016-05-04,4.822,CA_68010,220,5.107,0.944
2016-05-05,3.763,CA_68010,220,4.013,0.938
2016-05-06,3.229,CA_68010,220,3.466,0.932
2016-05-07,2.447,CA_68010,220,2.645,0.925
2016-05-08,2.766,CA_68010,220,3.01,0.919
2016-05-09,3.913,CA_68010,220,4.287,0.913
2016-05-10,5.044,CA_68010,220,5.563,0.907
2016-05-11,5.091,CA_68010,220,5.655,0.9
2016-05-12,5.708,CA_68010,220,6.384,0.894
2016-05-13,5.458,CA_68010,220,6.111,0.893
2016-05-14,5.128,CA_68010,220,5.746,0.892
2016-05-15,5.204,CA_68010,220,5.837,0.892
2016-05-16,5.524,CA_68010,220,6.202,0.891
2016-05-17,5.762,CA_68010,220,6.475,0.89
2016-05-18,6.0,CA_68010,220,6.749,0.889
2016-05-19,5.671,CA_68010,220,6.384,0.888
2016-05-20,4.775,CA_68010,220,5.381,0.887
2016-05-21,4.457,CA_68010,220,5.016,0.888
2016-05-22,4.786,CA_68010,220,5.381,0.889
2016-05-23,4.954,CA_68010,220,5.563,0.891
2016-05-24,4.472,CA_68010,220,5.016,0.892
2016-05-25,4.803,CA_68010,220,5.381,0.893
2016-05-26,5.461,CA_68010,220,6.111,0.894
2016-05-27,5.712,CA_68010,220,6.384,0.895
2016-05-28,5.964,CA_68010,220,6.658,0.896
2016-05-29,6.38,CA_68010,220,7.114,0.897
2016-05-30,6.47,CA_68010,220,7.205,0.898
2016-05-31,6.723,CA_68010,220,7.479,0.899
2016-06-01,6.779,CA_68010,220,7.532,0.9
2016-06-02,6.87,CA_68010,220,7.624,0.901
2016-06-03,6.795,CA_68010,220,7.532,0.902
2016-06-04,6.471,CA_68010,220,7.165,0.903
2016-06-05,6.977,CA_68010,220,7.716,0.904
2016-06-06,6.819,CA_68010,220,7.532,0.905
2016-06-07,7.243,CA_68010,220,7.991,0.906
2016-06-08,7.252,CA_68010,220,7.991,0.907
2016-06-09,5.925,CA_68010,220,6.522,0.908
2016-06-10,6.182,CA_68010,220,6.797,0.91
2016-06-11,5.102,CA_68010,220,5.603,0.911
2016-06-12,5.61,CA_68010,220,6.154,0.912
2016-06-13,6.12,CA_68010,220,6.705,0.913
2016-06-14,6.427,CA_68010,220,7.073,0.909
2016-06-15,5.734,CA_68010,220,6.338,0.905
2016-06-16,5.377,CA_68010,220,5.971,0.901
2016-06-17,5.189,CA_68010,220,5.787,0.897
2016-06-18,5.493,CA_68010,220,6.154,0.893
2016-06-19,5.469,CA_68010,220,6.154,0.889
2016-06-20,6.581,CA_68010,220,7.44,0.885
2016-06-21,7.603,CA_68010,220,8.634,0.881
2016-06-22,7.884,CA_68010,220,9.002,0.876
2016-06-23,8.081,CA_68010,220,9.277,0.871
2016-06-24,7.4,CA_68010,220,8.542,0.866
2016-06-25,6.806,CA_68010,220,7.899,0.862
2016-06-26,7.241,CA_68010,220,8.451,0.857
2016-06-27,7.044,CA_68010,220,8.267,0.852
2016-06-28,6.538,CA_68010,220,7.716,0.847
2016-06-29,7.275,CA_68010,220,8.634,0.843
2016-06-30,6.05,CA_68010,220,7.256,0.834
2016-07-01,5.199,CA_68010,220,6.304,0.825
2016-07-02,5.295,CA_68010,220,6.489,0.816
2016-07-03,5.387,CA_68010,220,6.675,0.807
2016-07-04,5.624,CA_68010,220,7.045,0.798
2016-07-05,5.707,CA_68010,220,7.231,0.789
2016-07-06,5.426,CA_68010,220,6.953,0.78
2016-07-07,5.293,CA_68010,220,6.86,0.772
2016-07-08,5.493,CA_68010,220,7.045,0.78
2016-07-09,5.624,CA_68010,220,7.138,0.788
2016-07-10,5.534,CA_68010,220,6.953,0.796
2016-07-11,5.591,CA_68010,220,6.953,0.804
2016-07-12,6.174,CA_68010,220,7.602,0.812
2016-07-13,6.008,CA_68010,220,7.324,0.82
2016-07-14,5.761,CA_68010,220,6.953,0.829
2016-07-15,5.662,CA_68010,220,6.767,0.837
2016-07-16,5.533,CA_68010,220,6.675,0.829
2016-07-17,5.711,CA_68010,220,6.953,0.821
2016-07-18,4.903,CA_68010,220,6.026,0.814
2016-07-19,5.231,CA_68010,220,6.489,0.806
2016-07-20,5.256,CA_68010,220,6.582,0.798
2016-07-21,5.792,CA_68010,220,7.324,0.791
2016-07-22,6.462,CA_68010,220,8.251,0.783
2016-07-23,6.399,CA_68010,220,8.251,0.776
2016-07-24,5.454,CA_68010,220,6.953,0.784
2016-07-25,5.148,CA_68010,220,6.489,0.793
2016-07-26,5.429,CA_68010,220,6.767,0.802
2016-07-27,5.865,CA_68010,220,7.231,0.811
2016-07-28,6.31,CA_68010,220,7.694,0.82
2016-07-29,5.994,CA_68010,220,7.231,0.829
2016-07-30,6.291,CA_68010,220,7.509,0.838
2016-07-31,6.044,CA_68010,220,7.138,0.847
2016-08-01,5.703,CA_68010,220,6.646,0.858
2016-08-02,5.937,CA_68010,220,6.828,0.869
2016-08-03,6.415,CA_68010,220,7.283,0.881
2016-08-04,6.498,CA_68010,220,7.283,0.892
2016-08-05,5.429,CA_68010,220,6.009,0.904
2016-08-06,5.664,CA_68010,220,6.191,0.915
2016-08-07,6.24,CA_68010,220,6.737,0.926
2016-08-08,6.231,CA_68010,220,6.646,0.938
2016-08-09,6.048,CA_68010,220,6.373,0.949
2016-08-10,5.858,CA_68010,220,6.1,0.96
2016-08-11,5.573,CA_68010,220,5.736,0.972
2016-08-12,5.728,CA_68010,220,5.827,0.983
2016-08-13,6.337,CA_68010,220,6.373,0.994
2016-08-14,6.41,CA_68010,220,6.373,1.006
2016-08-15,6.019,CA_68010,220,5.918,1.017
2016-08-16,5.618,CA_68010,220,5.462,1.028
2016-08-17,5.196,CA_68010,220,5.189,1.001
2016-08-18,5.852,CA_68010,220,6.009,0.974
2016-08-19,5.86,CA_68010,220,6.191,0.947
2016-08-20,5.608,CA_68010,220,6.1,0.919
2016-08-21,5.279,CA_68010,220,5.918,0.892
2016-08-22,4.881,CA_68010,220,5.644,0.865
2016-08-23,5.261,CA_68010,220,6.282,0.837
2016-08-24,5.532,CA_68010,220,6.828,0.81
2016-08-25,5.101,CA_68010,220,6.191,0.824
2016-08-26,4.499,CA_68010,220,5.371,0.838
2016-08-27,4.418,CA_68010,220,5.189,0.851
2016-08-28,4.568,CA_68010,220,5.28,0.865
2016-08-29,5.441,CA_68010,220,6.191,0.879
2016-08-30,5.607,CA_68010,220,6.282,0.893
2016-08-31,5.281,CA_68010,220,5.827,0.906
2016-09-01,4.999,CA_68010,220,5.434,0.92
2016-09-02,5.119,CA_68010,220,5.615,0.912
2016-09-03,4.828,CA_68010,220,5.343,0.904
2016-09-04,4.54,CA_68010,220,5.071,0.895
2016-09-05,4.257,CA_68010,220,4.8,0.887
2016-09-06,4.695,CA_68010,220,5.343,0.879
2016-09-07,4.257,CA_68010,220,4.89,0.871
2016-09-08,4.529,CA_68010,220,5.253,0.862
2016-09-09,4.563,CA_68010,220,5.343,0.854
2016-09-10,4.462,CA_68010,220,5.162,0.864
2016-09-11,4.515,CA_68010,220,5.162,0.875
2016-09-12,4.168,CA_68010,220,4.709,0.885
2016-09-13,3.081,CA_68010,220,3.441,0.895
2016-09-14,3.281,CA_68010,220,3.622,0.906
2016-09-15,4.065,CA_68010,220,4.437,0.916
2016-09-16,4.699,CA_68010,220,5.071,0.926
2016-09-17,4.836,CA_68010,220,5.162,0.937
2016-09-18,3.989,CA_68010,220,4.166,0.958
2016-09-19,6.113,CA_68010,220,6.249,0.978
2016-09-20,4.614,CA_68010,220,4.619,0.999
2016-09-21,4.71,CA_68010,220,4.619,1.02
2016-09-22,4.994,CA_68010,220,4.8,1.04
2016-09-23,4.229,CA_68010,220,3.985,1.061
2016-09-24,3.821,CA_68010,220,3.532,1.082
2016-09-25,3.495,CA_68010,220,3.17,1.103
2016-09-26,3.978,CA_68010,220,3.713,1.071
2016-09-27,4.711,CA_68010,220,4.528,1.04
2016-09-28,4.661,CA_68010,220,4.619,1.009
2016-09-29,4.163,CA_68010,220,4.256,0.978
2016-09-30,4.459,CA_68010,220,4.709,0.947
2016-10-01,3.834,CA_68010,220,4.187,0.916
2016-10-02,3.704,CA_68010,220,4.187,0.885
2016-10-03,2.661,CA_68010,220,3.118,0.853
2016-10-04,2.827,CA_68010,220,3.296,0.858
2016-10-05,2.994,CA_68010,220,3.475,0.862
2016-10-06,2.932,CA_68010,220,3.386,0.866
2016-10-07,2.714,CA_68010,220,3.118,0.87
2016-10-08,2.337,CA_68010,220,2.673,0.874
2016-10-09,2.427,CA_68010,220,2.762,0.879
2016-10-10,3.068,CA_68010,220,3.475,0.883
2016-10-11,2.608,CA_68010,220,2.94,0.887
2016-10-12,2.713,CA_68010,220,3.029,0.896
2016-10-13,2.416,CA_68010,220,2.673,0.904
2016-10-14,2.358,CA_68010,220,2.584,0.912
2016-10-15,2.133,CA_68010,220,2.316,0.921
2016-10-16,1.905,CA_68010,220,2.049,0.929
2016-10-17,2.173,CA_68010,220,2.316,0.938
2016-10-18,2.951,CA_68010,220,3.118,0.946
2016-10-19,2.467,CA_68010,220,2.584,0.955
2016-10-20,2.37,CA_68010,220,2.495,0.95
2016-10-21,2.106,CA_68010,220,2.227,0.945
2016-10-22,2.095,CA_68010,220,2.227,0.941
2016-10-23,2.835,CA_68010,220,3.029,0.936
2016-10-24,1.576,CA_68010,220,1.693,0.931
2016-10-25,2.064,CA_68010,220,2.227,0.927
2016-10-26,2.053,CA_68010,220,2.227,0.922
2016-10-27,2.043,CA_68010,220,2.227,0.917
2016-10-28,0.976,CA_68010,220,1.069,0.912
2016-10-29,1.698,CA_68010,220,1.871,0.908
2016-10-30,0.724,CA_68010,220,0.802,0.903
2016-10-31,1.441,CA_68010,220,1.604,0.898
2016-11-01,1.666,CA_68010,220,1.864,0.894
2016-11-02,1.578,CA_68010,220,1.775,0.889
2016-11-03,1.413,CA_68010,220,1.598,0.884
2016-11-04,1.327,CA_68010,220,1.509,0.879
2016-11-05,1.717,CA_68010,220,1.953,0.879
2016-11-06,1.561,CA_68010,220,1.775,0.879
2016-11-07,1.483,CA_68010,220,1.686,0.879
2016-11-08,1.327,CA_68010,220,1.509,0.879
2016-11-09,1.483,CA_68010,220,1.686,0.879
2016-11-10,1.405,CA_68010,220,1.598,0.879
2016-11-11,1.327,CA_68010,220,1.509,0.879
2016-11-12,1.873,CA_68010,220,2.13,0.879
2016-11-13,1.405,CA_68010,220,1.598,0.879
2016-11-14,1.093,CA_68010,220,1.243,0.879
2016-11-15,1.483,CA_68010,220,1.686,0.879
2016-11-16,1.639,CA_68010,220,1.864,0.879
2016-11-17,1.171,CA_68010,220,1.331,0.879
2016-11-18,1.405,CA_68010,220,1.598,0.879
2016-11-19,1.639,CA_68010,220,1.864,0.879
2016-11-20,0.936,CA_68010,220,1.065,0.879
2016-11-21,0.624,CA_68010,220,0.71,0.879
2016-11-22,0.858,CA_68010,220,0.976,0.879
2016-11-23,1.17,CA_68010,220,1.331,0.879
2016-11-24,0.936,CA_68010,220,1.065,0.879
2016-11-25,0.858,CA_68010,220,0.976,0.879
2016-11-26,1.092,CA_68010,220,1.243,0.879
2016-11-27,0.702,CA_68010,220,0.799,0.879
2016-11-28,0.702,CA_68010,220,0.799,0.879
2016-11-29,0.624,CA_68010,220,0.71,0.879
2016-11-30,0.78,CA_68010,220,0.888,0.879
2016-12-01,0.822,CA_68010,220,0.935,0.879
2016-12-02,0.904,CA_68010,220,1.028,0.879
2016-12-03,0.657,CA_68010,220,0.748,0.879
2016-12-04,0.904,CA_68010,220,1.028,0.879
2016-12-05,0.904,CA_68010,220,1.028,0.879
2016-12-06,0.657,CA_68010,220,0.748,0.879
2016-12-07,0.739,CA_68010,220,0.841,0.879
2016-12-08,0.904,CA_68010,220,1.028,0.879
2016-12-09,0.986,CA_68010,220,1.122,0.879
2016-12-10,0.904,CA_68010,220,1.028,0.879
2016-12-11,0.657,CA_68010,220,0.748,0.879
2016-12-12,0.739,CA_68010,220,0.841,0.879
2016-12-13,0.821,CA_68010,220,0.935,0.879
2016-12-14,1.15,CA_68010,220,1.309,0.879
2016-12-15,0.575,CA_68010,220,0.654,0.879
2016-12-16,0.329,CA_68010,220,0.374,0.879
2016-12-17,0.739,CA_68010,220,0.841,0.879
2016-12-18,0.821,CA_68010,220,0.935,0.879
2016-12-19,0.575,CA_68010,220,0.654,0.879
2016-12-20,0.575,CA_68010,220,0.654,0.879
2016-12-21,0.657,CA_68010,220,0.748,0.879
2016-12-22,0.657,CA_68010,220,0.748,0.879
2016-12-23,0.739,CA_68010,220,0.841,0.879
2016-12-24,0.493,CA_68010,220,0.561,0.879
2016-12-25,0.739,CA_68010,220,0.841,0.879
2016-12-26,0.821,CA_68010,220,0.935,0.879
2016-12-27,0.657,CA_68010,220,0.748,0.879
2016-12-28,0.657,CA_68010,220,0.748,0.879
2016-12-29,0.657,CA_68010,220,0.748,0.878
2016-12-30,0.575,CA_68010,220,0.654,0.878
2016-12-31,0.164,CA_68010,220,0.187,0.878
2017-01-01,0.566,CA_68010,220,0.645,0.878
2017-01-02,0.647,CA_68010,220,0.737,0.878
2017-01-03,1.133,CA_68010,220,1.289,0.878
2017-01-04,0.809,CA_68010,220,0.921,0.878
2017-01-05,0.324,CA_68010,220,0.368,0.878
2017-01-06,0.647,CA_68010,220,0.737,0.878
2017-01-07,0.89,CA_68010,220,1.013,0.878
2017-01-08,1.456,CA_68010,220,1.658,0.878
2017-01-09,0.971,CA_68010,220,1.105,0.878
2017-01-10,0.89,CA_68010,220,1.013,0.878
2017-01-11,1.132,CA_68010,220,1.289,0.878
2017-01-12,0.647,CA_68010,220,0.737,0.878
2017-01-13,0.728,CA_68010,220,0.829,0.878
2017-01-14,0.647,CA_68010,220,0.737,0.878
2017-01-15,0.809,CA_68010,220,0.921,0.878
2017-01-16,0.566,CA_68010,220,0.645,0.878
2017-01-17,0.728,CA_68010,220,0.829,0.878
2017-01-18,0.971,CA_68010,220,1.105,0.878
2017-01-19,1.051,CA_68010,220,1.197,0.878
2017-01-20,0.647,CA_68010,220,0.737,0.878
2017-01-21,0.97,CA_68010,220,1.105,0.878
2017-01-22,0.89,CA_68010,220,1.013,0.878
2017-01-23,0.647,CA_68010,220,0.737,0.878
2017-01-24,0.809,CA_68010,220,0.921,0.878
2017-01-25,0.809,CA_68010,220,0.921,0.878
2017-01-26,0.809,CA_68010,220,0.921,0.878
2017-01-27,0.89,CA_68010,220,1.013,0.878
2017-01-28,0.97,CA_68010,220,1.105,0.878
2017-01-29,0.97,CA_68010,220,1.105,0.878
2017-01-30,0.889,CA_68010,220,1.013,0.878
2017-01-31,1.051,CA_68010,220,1.197,0.878
2017-02-01,1.393,CA_68010,220,1.586,0.878
2017-02-02,1.065,CA_68010,220,1.213,0.878
2017-02-03,1.229,CA_68010,220,1.4,0.878
2017-02-04,0.983,CA_68010,220,1.12,0.878
2017-02-05,1.147,CA_68010,220,1.306,0.878
2017-02-06,1.147,CA_68010,220,1.306,0.878
2017-02-07,1.474,CA_68010,220,1.68,0.878
2017-02-08,1.147,CA_68010,220,1.306,0.878
2017-02-09,1.065,CA_68010,220,1.213,0.878
2017-02-10,0.737,CA_68010,220,0.84,0.878
2017-02-11,0.819,CA_68010,220,0.933,0.878
2017-02-12,1.31,CA_68010,220,1.493,0.878
2017-02-13,1.31,CA_68010,220,1.493,0.878
2017-02-14,1.556,CA_68010,220,1.773,0.878
2017-02-15,1.72,CA_68010,220,1.96,0.878
2017-02-16,1.065,CA_68010,220,1.213,0.878
2017-02-17,0.901,CA_68010,220,1.026,0.878
2017-02-18,1.392,CA_68010,220,1.586,0.878
2017-02-19,1.065,CA_68010,220,1.213,0.878
2017-02-20,1.392,CA_68010,220,1.586,0.878
2017-02-21,1.72,CA_68010,220,1.96,0.878
2017-02-22,1.474,CA_68010,220,1.68,0.878
2017-02-23,1.72,CA_68010,220,1.96,0.877
2017-02-24,1.392,CA_68010,220,1.586,0.877
2017-02-25,1.181,CA_68010,220,1.306,0.904
2017-02-26,1.129,CA_68010,220,1.213,0.931
2017-02-27,1.519,CA_68010,220,1.586,0.958
2017-02-28,2.205,CA_68010,220,2.24,0.985
2017-03-01,2.294,CA_68010,220,2.268,1.011
2017-03-02,2.158,CA_68010,220,2.079,1.038
2017-03-03,2.314,CA_68010,220,2.173,1.065
2017-03-04,2.579,CA_68010,220,2.362,1.092
2017-03-05,1.645,CA_68010,220,1.512,1.088
2017-03-06,2.563,CA_68010,220,2.362,1.085
2017-03-07,2.453,CA_68010,220,2.268,1.082
2017-03-08,2.649,CA_68010,220,2.457,1.078
2017-03-09,2.844,CA_68010,220,2.646,1.075
2017-03-10,2.835,CA_68010,220,2.646,1.072
2017-03-11,3.028,CA_68010,220,2.835,1.068
2017-03-12,3.32,CA_68010,220,3.118,1.065
2017-03-13,3.209,CA_68010,220,3.024,1.061
2017-03-14,3.299,CA_68010,220,3.118,1.058
2017-03-15,3.886,CA_68010,220,3.685,1.055
2017-03-16,3.477,CA_68010,220,3.307,1.051
2017-03-17,3.366,CA_68010,220,3.213,1.048
2017-03-18,3.454,CA_68010,220,3.307,1.044
2017-03-19,3.05,CA_68010,220,2.929,1.041
2017-03-20,3.432,CA_68010,220,3.307,1.038
2017-03-21,2.737,CA_68010,220,2.646,1.034
2017-03-22,2.338,CA_68010,220,2.268,1.031
2017-03-23,2.816,CA_68010,220,2.74,1.028
2017-03-24,1.936,CA_68010,220,1.89,1.024
2017-03-25,2.026,CA_68010,220,1.984,1.021
2017-03-26,2.115,CA_68010,220,2.079,1.017
2017-03-27,2.875,CA_68010,220,2.835,1.014
2017-03-28,3.438,CA_68010,220,3.402,1.011
2017-03-29,3.352,CA_68010,220,3.307,1.014
2017-03-30,3.266,CA_68010,220,3.213,1.017
2017-03-31,3.758,CA_68010,220,3.685,1.02
2017-04-01,3.573,CA_68010,220,3.493,1.023
2017-04-02,3.874,CA_68010,220,3.776,1.026
2017-04-03,4.662,CA_68010,220,4.532,1.029
2017-04-04,3.799,CA_68010,220,3.682,1.032
2017-04-05,4.397,CA_68010,220,4.249,1.035
2017-04-06,3.626,CA_68010,220,3.493,1.038
2017-04-07,1.965,CA_68010,220,1.888,1.041
2017-04-08,2.661,CA_68010,220,2.549,1.044
2017-04-09,3.657,CA_68010,220,3.493,1.047
2017-04-10,4.163,CA_68010,220,3.965,1.05
2017-04-11,2.982,CA_68010,220,2.832,1.053
2017-04-12,4.985,CA_68010,220,4.721,1.056
2017-04-13,2.899,CA_68010,220,2.738,1.059
2017-04-14,4.412,CA_68010,220,4.154,1.062
2017-04-15,4.223,CA_68010,220,3.965,1.065
2017-04-16,3.933,CA_68010,220,3.682,1.068
2017-04-17,3.337,CA_68010,220,3.116,1.071
2017-04-18,2.231,CA_68010,220,2.077,1.074
2017-04-19,4.271,CA_68010,220,3.965,1.077
2017-04-20,5.405,CA_68010,220,5.004,1.08
2017-04-21,4.704,CA_68010,220,4.343,1.083
2017-04-22,5.178,CA_68010,220,4.815,1.075
2017-04-23,5.544,CA_68010,220,5.193,1.068
2017-04-24,4.703,CA_68010,220,4.437,1.06
2017-04-25,5.066,CA_68010,220,4.815,1.052
2017-04-26,3.648,CA_68010,220,3.493,1.044
2017-04-27,5.187,CA_68010,220,5.004,1.037
2017-04-28,5.828,CA_68010,220,5.665,1.029
2017-04-29,5.013,CA_68010,220,4.909,1.021
2017-04-30,5.393,CA_68010,220,5.287,1.02
2017-05-01,5.669,CA_68010,220,5.563,1.019
2017-05-02,5.941,CA_68010,220,5.837,1.018
2017-05-03,5.564,CA_68010,220,5.472,1.017
2017-05-04,5.929,CA_68010,220,5.837,1.016
2017-05-05,5.367,CA_68010,220,5.29,1.015
2017-05-06,3.051,CA_68010,220,3.01,1.014
2017-05-07,3.047,CA_68010,220,3.01,1.013
2017-05-08,4.151,CA_68010,220,4.104,1.011
2017-05-09,5.068,CA_68010,220,5.016,1.01
2017-05-10,5.155,CA_68010,220,5.107,1.009
2017-05-11,5.15,CA_68010,220,5.107,1.008
2017-05-12,3.858,CA_68010,220,3.831,1.007
2017-05-13,5.322,CA_68010,220,5.29,1.006
2017-05-14,4.858,CA_68010,220,4.834,1.005
2017-05-15,4.487,CA_68010,220,4.469,1.004
2017-05-16,4.848,CA_68010,220,4.834,1.003
2017-05-17,5.391,CA_68010,220,5.381,1.002
2017-05-18,5.476,CA_68010,220,5.472,1.001
2017-05-19,5.471,CA_68010,220,5.472,1.0
2017-05-20,5.92,CA_68010,220,5.928,0.999
2017-05-21,5.55,CA_68010,220,5.563,0.998
2017-05-22,5.998,CA_68010,220,6.019,0.996
2017-05-23,6.355,CA_68010,220,6.384,0.995
2017-05-24,5.637,CA_68010,220,5.746,0.981
2017-05-25,5.377,CA_68010,220,5.563,0.967
2017-05-26,4.516,CA_68010,220,4.743,0.952
2017-05-27,5.217,CA_68010,220,5.563,0.938
2017-05-28,6.147,CA_68010,220,6.658,0.923
2017-05-29,6.3,CA_68010,220,6.931,0.909
2017-05-30,5.955,CA_68010,220,6.658,0.894
2017-05-31,3.933,CA_68010,220,4.469,0.88
