time,actual_et,field_id,crop,actual_eto,actual_etof
2016-01-01,0.629,CA_89335,61,1.004,0.627
2016-01-02,0.671,CA_89335,61,1.071,0.627
2016-01-03,0.839,CA_89335,61,1.339,0.627
2016-01-04,0.671,CA_89335,61,1.071,0.627
2016-01-05,0.503,CA_89335,61,0.803,0.627
2016-01-06,0.629,CA_89335,61,1.004,0.627
2016-01-07,0.755,CA_89335,61,1.205,0.627
2016-01-08,0.755,CA_89335,61,1.205,0.627
2016-01-09,0.419,CA_89335,61,0.669,0.627
2016-01-10,0.294,CA_89335,61,0.469,0.627
2016-01-11,0.671,CA_89335,61,1.071,0.627
2016-01-12,0.713,CA_89335,61,1.138,0.627
2016-01-13,0.805,CA_89335,61,1.272,0.633
2016-01-14,1.028,CA_89335,61,1.607,0.64
2016-01-15,0.822,CA_89335,61,1.272,0.646
2016-01-16,0.83,CA_89335,61,1.272,0.653
2016-01-17,0.662,CA_89335,61,1.004,0.66
2016-01-18,0.535,CA_89335,61,0.803,0.666
2016-01-19,0.495,CA_89335,61,0.736,0.673
2016-01-20,0.682,CA_89335,61,1.004,0.679
2016-01-21,0.826,CA_89335,61,1.205,0.686
2016-01-22,0.834,CA_89335,61,1.205,0.692
2016-01-23,0.936,CA_89335,61,1.339,0.699
2016-01-24,1.512,CA_89335,61,2.142,0.706
2016-01-25,1.907,CA_89335,61,2.678,0.712
2016-01-26,1.492,CA_89335,61,2.075,0.719
2016-01-27,1.457,CA_89335,61,2.008,0.725
2016-01-28,1.764,CA_89335,61,2.41,0.732
2016-01-29,1.938,CA_89335,61,2.678,0.724
2016-01-30,0.766,CA_89335,61,1.071,0.715
2016-01-31,1.514,CA_89335,61,2.142,0.707
2016-02-01,3.265,CA_89335,61,4.674,0.699
2016-02-02,2.167,CA_89335,61,3.139,0.69
2016-02-03,1.903,CA_89335,61,2.79,0.682
2016-02-04,2.255,CA_89335,61,3.348,0.674
2016-02-05,1.856,CA_89335,61,2.79,0.665
2016-02-06,2.266,CA_89335,61,3.488,0.65
2016-02-07,1.603,CA_89335,61,2.441,0.657
2016-02-08,1.619,CA_89335,61,2.441,0.663
2016-02-09,1.823,CA_89335,61,2.72,0.67
2016-02-10,1.936,CA_89335,61,2.86,0.677
2016-02-11,1.431,CA_89335,61,2.093,0.684
2016-02-12,1.975,CA_89335,61,2.86,0.691
2016-02-13,2.481,CA_89335,61,3.557,0.697
2016-02-14,2.362,CA_89335,61,4.604,0.513
2016-02-15,1.959,CA_89335,61,3.627,0.54
2016-02-16,1.107,CA_89335,61,1.953,0.567
2016-02-17,1.036,CA_89335,61,1.744,0.594
2016-02-18,1.386,CA_89335,61,2.232,0.621
2016-02-19,1.626,CA_89335,61,2.511,0.648
2016-02-20,2.588,CA_89335,61,3.837,0.675
2016-02-21,2.838,CA_89335,61,4.046,0.701
2016-02-22,2.642,CA_89335,61,3.627,0.728
2016-02-23,1.938,CA_89335,61,2.651,0.731
2016-02-24,1.638,CA_89335,61,2.232,0.734
2016-02-25,1.439,CA_89335,61,1.953,0.737
2016-02-26,1.702,CA_89335,61,2.302,0.739
2016-02-27,1.915,CA_89335,61,2.581,0.742
2016-02-28,2.234,CA_89335,61,2.999,0.745
2016-02-29,2.294,CA_89335,61,3.069,0.747
2016-03-01,2.617,CA_89335,61,3.527,0.742
2016-03-02,1.974,CA_89335,61,2.681,0.736
2016-03-03,1.804,CA_89335,61,2.469,0.731
2016-03-04,1.791,CA_89335,61,2.469,0.725
2016-03-05,1.066,CA_89335,61,1.482,0.72
2016-03-06,1.562,CA_89335,61,2.187,0.714
2016-03-07,1.3,CA_89335,61,1.834,0.709
2016-03-08,2.282,CA_89335,61,3.245,0.703
2016-03-09,2.116,CA_89335,61,3.034,0.698
2016-03-10,1.686,CA_89335,61,2.399,0.703
2016-03-11,1.149,CA_89335,61,1.623,0.708
2016-03-12,1.762,CA_89335,61,2.469,0.714
2016-03-13,1.471,CA_89335,61,2.046,0.719
2016-03-14,2.096,CA_89335,61,2.893,0.724
2016-03-15,3.398,CA_89335,61,4.656,0.73
2016-03-16,3.216,CA_89335,61,4.374,0.735
2016-03-17,2.857,CA_89335,61,3.527,0.81
2016-03-18,2.21,CA_89335,61,2.751,0.803
2016-03-19,2.135,CA_89335,61,2.681,0.796
2016-03-20,2.395,CA_89335,61,3.034,0.789
2016-03-21,2.319,CA_89335,61,2.963,0.783
2016-03-22,2.846,CA_89335,61,3.669,0.776
2016-03-23,3.364,CA_89335,61,4.374,0.769
2016-03-24,3.872,CA_89335,61,5.08,0.762
2016-03-25,3.251,CA_89335,61,4.304,0.755
2016-03-26,3.222,CA_89335,61,4.304,0.749
2016-03-27,2.25,CA_89335,61,3.034,0.742
2016-03-28,1.918,CA_89335,61,2.61,0.735
2016-03-29,1.952,CA_89335,61,2.681,0.728
2016-03-30,1.985,CA_89335,61,2.751,0.721
2016-03-31,2.319,CA_89335,61,3.245,0.714
2016-04-01,2.578,CA_89335,61,3.643,0.708
2016-04-02,2.346,CA_89335,61,3.339,0.702
2016-04-03,2.381,CA_89335,61,3.415,0.697
2016-04-04,3.099,CA_89335,61,4.478,0.692
2016-04-05,3.858,CA_89335,61,5.616,0.687
2016-04-06,2.639,CA_89335,61,3.871,0.682
2016-04-07,2.054,CA_89335,61,3.036,0.676
2016-04-08,1.325,CA_89335,61,1.973,0.671
2016-04-09,1.87,CA_89335,61,2.808,0.666
2016-04-10,1.505,CA_89335,61,2.277,0.661
2016-04-11,2.14,CA_89335,61,3.263,0.656
2016-04-12,2.222,CA_89335,61,3.415,0.651
2016-04-13,2.547,CA_89335,61,3.946,0.645
2016-04-14,2.769,CA_89335,61,4.326,0.64
2016-04-15,2.988,CA_89335,61,4.705,0.635
2016-04-16,3.345,CA_89335,61,5.313,0.63
2016-04-17,3.46,CA_89335,61,5.54,0.625
2016-04-18,3.127,CA_89335,61,5.237,0.597
2016-04-19,3.027,CA_89335,61,5.313,0.57
2016-04-20,2.594,CA_89335,61,4.781,0.542
2016-04-21,1.994,CA_89335,61,3.871,0.515
2016-04-22,1.814,CA_89335,61,3.719,0.488
2016-04-23,2.271,CA_89335,61,4.933,0.46
2016-04-24,1.873,CA_89335,61,4.326,0.433
2016-04-25,1.416,CA_89335,61,3.491,0.406
2016-04-26,1.989,CA_89335,61,3.946,0.504
2016-04-27,2.186,CA_89335,61,4.326,0.505
2016-04-28,1.884,CA_89335,61,3.719,0.507
2016-04-29,1.812,CA_89335,61,3.567,0.508
2016-04-30,1.894,CA_89335,61,3.719,0.509
2016-05-01,2.267,CA_89335,61,4.441,0.511
2016-05-02,1.93,CA_89335,61,3.771,0.512
2016-05-03,1.892,CA_89335,61,3.687,0.513
2016-05-04,1.811,CA_89335,61,3.519,0.515
2016-05-05,1.642,CA_89335,61,3.184,0.516
2016-05-06,1.56,CA_89335,61,3.016,0.517
2016-05-07,1.347,CA_89335,61,2.598,0.518
2016-05-08,1.96,CA_89335,61,3.771,0.52
2016-05-09,2.052,CA_89335,61,3.938,0.521
2016-05-10,1.97,CA_89335,61,3.771,0.522
2016-05-11,1.975,CA_89335,61,3.771,0.524
2016-05-12,2.2,CA_89335,61,4.19,0.525
2016-05-13,1.985,CA_89335,61,3.771,0.526
2016-05-14,2.211,CA_89335,61,4.19,0.528
2016-05-15,2.172,CA_89335,61,4.106,0.529
2016-05-16,2.088,CA_89335,61,3.938,0.53
2016-05-17,2.094,CA_89335,61,3.938,0.532
2016-05-18,2.233,CA_89335,61,4.19,0.533
2016-05-19,1.925,CA_89335,61,3.603,0.534
2016-05-20,1.84,CA_89335,61,3.435,0.536
2016-05-21,2.069,CA_89335,61,3.854,0.537
2016-05-22,2.165,CA_89335,61,4.022,0.538
2016-05-23,2.125,CA_89335,61,3.938,0.539
2016-05-24,1.722,CA_89335,61,3.184,0.541
2016-05-25,2.18,CA_89335,61,4.022,0.542
2016-05-26,2.277,CA_89335,61,4.19,0.543
2016-05-27,2.191,CA_89335,61,4.022,0.545
2016-05-28,2.242,CA_89335,61,4.106,0.546
2016-05-29,2.11,CA_89335,61,4.022,0.525
2016-05-30,2.066,CA_89335,61,4.106,0.503
2016-05-31,1.937,CA_89335,61,4.022,0.482
2016-06-01,1.847,CA_89335,61,4.015,0.46
2016-06-02,1.948,CA_89335,61,4.442,0.439
2016-06-03,1.782,CA_89335,61,4.271,0.417
2016-06-04,1.825,CA_89335,61,4.613,0.396
2016-06-05,1.655,CA_89335,61,4.1,0.404
2016-06-06,1.687,CA_89335,61,4.1,0.411
2016-06-07,1.755,CA_89335,61,4.186,0.419
2016-06-08,1.715,CA_89335,61,4.015,0.427
2016-06-09,1.784,CA_89335,61,4.1,0.435
2016-06-10,1.741,CA_89335,61,3.93,0.443
2016-06-11,1.695,CA_89335,61,3.759,0.451
2016-06-12,1.842,CA_89335,61,4.015,0.459
2016-06-13,1.914,CA_89335,61,4.1,0.467
2016-06-14,1.791,CA_89335,61,4.1,0.437
2016-06-15,1.703,CA_89335,61,4.186,0.407
2016-06-16,1.836,CA_89335,61,4.869,0.377
2016-06-17,1.631,CA_89335,61,4.698,0.347
2016-06-18,1.626,CA_89335,61,5.126,0.317
2016-06-19,1.816,CA_89335,61,6.322,0.287
2016-06-20,1.715,CA_89335,61,6.663,0.257
2016-06-21,1.835,CA_89335,61,6.578,0.279
2016-06-22,1.284,CA_89335,61,4.271,0.301
2016-06-23,1.735,CA_89335,61,5.382,0.322
2016-06-24,1.616,CA_89335,61,4.698,0.344
2016-06-25,2.155,CA_89335,61,5.894,0.366
2016-06-26,1.985,CA_89335,61,5.126,0.387
2016-06-27,1.921,CA_89335,61,4.698,0.409
2016-06-28,2.06,CA_89335,61,4.784,0.431
2016-06-29,1.893,CA_89335,61,4.186,0.452
2016-06-30,1.682,CA_89335,61,3.759,0.447
2016-07-01,1.768,CA_89335,61,3.994,0.443
2016-07-02,1.863,CA_89335,61,4.254,0.438
2016-07-03,1.805,CA_89335,61,4.168,0.433
2016-07-04,1.748,CA_89335,61,4.081,0.428
2016-07-05,1.728,CA_89335,61,4.081,0.423
2016-07-06,1.672,CA_89335,61,3.994,0.419
2016-07-07,1.725,CA_89335,61,4.168,0.414
2016-07-08,1.679,CA_89335,61,4.081,0.411
2016-07-09,1.882,CA_89335,61,4.602,0.409
2016-07-10,1.906,CA_89335,61,4.689,0.407
2016-07-11,1.614,CA_89335,61,3.994,0.404
2016-07-12,1.639,CA_89335,61,4.081,0.402
2016-07-13,1.699,CA_89335,61,4.254,0.399
2016-07-14,1.62,CA_89335,61,4.081,0.397
2016-07-15,1.644,CA_89335,61,4.168,0.394
2016-07-16,1.523,CA_89335,61,4.081,0.373
2016-07-17,1.436,CA_89335,61,4.081,0.352
2016-07-18,1.463,CA_89335,61,4.428,0.33
2016-07-19,1.261,CA_89335,61,4.081,0.309
2016-07-20,1.449,CA_89335,61,5.036,0.288
2016-07-21,1.411,CA_89335,61,5.296,0.266
2016-07-22,1.298,CA_89335,61,5.296,0.245
2016-07-23,1.22,CA_89335,61,5.383,0.227
2016-07-24,0.927,CA_89335,61,3.994,0.232
2016-07-25,0.949,CA_89335,61,3.994,0.238
2016-07-26,1.013,CA_89335,61,4.168,0.243
2016-07-27,1.122,CA_89335,61,4.515,0.248
2016-07-28,1.08,CA_89335,61,4.254,0.254
2016-07-29,1.126,CA_89335,61,4.341,0.259
2016-07-30,1.127,CA_89335,61,4.254,0.265
2016-07-31,2.265,CA_89335,61,4.254,0.532
2016-08-01,2.01,CA_89335,61,3.966,0.507
2016-08-02,1.948,CA_89335,61,4.048,0.481
2016-08-03,1.807,CA_89335,61,3.966,0.456
2016-08-04,1.635,CA_89335,61,3.801,0.43
2016-08-05,1.571,CA_89335,61,3.883,0.405
2016-08-06,1.409,CA_89335,61,3.718,0.379
2016-08-07,1.343,CA_89335,61,3.801,0.353
2016-08-08,1.258,CA_89335,61,3.553,0.354
2016-08-09,1.249,CA_89335,61,3.47,0.36
2016-08-10,1.329,CA_89335,61,3.635,0.366
2016-08-11,1.381,CA_89335,61,3.718,0.372
2016-08-12,1.403,CA_89335,61,3.718,0.377
2016-08-13,1.551,CA_89335,61,4.048,0.383
2016-08-14,1.51,CA_89335,61,3.883,0.389
2016-08-15,1.5,CA_89335,61,3.801,0.395
2016-08-16,1.456,CA_89335,61,3.635,0.401
2016-08-17,1.381,CA_89335,61,3.553,0.389
2016-08-18,1.402,CA_89335,61,3.718,0.377
2016-08-19,1.298,CA_89335,61,3.553,0.365
2016-08-20,1.227,CA_89335,61,3.47,0.354
2016-08-21,1.215,CA_89335,61,3.553,0.342
2016-08-22,1.201,CA_89335,61,3.635,0.33
2016-08-23,1.079,CA_89335,61,3.387,0.319
2016-08-24,1.094,CA_89335,61,3.47,0.315
2016-08-25,1.103,CA_89335,61,3.222,0.342
2016-08-26,1.251,CA_89335,61,3.387,0.369
2016-08-27,1.244,CA_89335,61,3.14,0.396
2016-08-28,1.609,CA_89335,61,3.801,0.423
2016-08-29,2.083,CA_89335,61,4.627,0.45
2016-08-30,2.445,CA_89335,61,5.122,0.477
2016-08-31,2.0,CA_89335,61,3.966,0.504
2016-09-01,1.848,CA_89335,61,3.478,0.531
2016-09-02,1.793,CA_89335,61,3.64,0.493
2016-09-03,1.469,CA_89335,61,3.236,0.454
2016-09-04,1.411,CA_89335,61,3.397,0.415
2016-09-05,1.158,CA_89335,61,3.074,0.377
2016-09-06,1.203,CA_89335,61,3.559,0.338
2016-09-07,1.139,CA_89335,61,3.802,0.299
2016-09-08,0.844,CA_89335,61,3.236,0.261
2016-09-09,0.707,CA_89335,61,2.831,0.25
2016-09-10,0.733,CA_89335,61,3.074,0.239
2016-09-11,0.681,CA_89335,61,2.993,0.227
2016-09-12,0.63,CA_89335,61,2.912,0.216
2016-09-13,0.598,CA_89335,61,2.912,0.205
2016-09-14,0.628,CA_89335,61,3.236,0.194
2016-09-15,0.681,CA_89335,61,3.721,0.183
2016-09-16,0.556,CA_89335,61,3.236,0.172
2016-09-17,1.191,CA_89335,61,3.721,0.32
2016-09-18,1.267,CA_89335,61,4.206,0.301
2016-09-19,1.279,CA_89335,61,4.53,0.282
2016-09-20,0.853,CA_89335,61,3.236,0.264
2016-09-21,0.693,CA_89335,61,2.831,0.245
2016-09-22,0.767,CA_89335,61,3.397,0.226
2016-09-23,0.921,CA_89335,61,4.449,0.207
2016-09-24,1.096,CA_89335,61,5.824,0.188
2016-09-25,0.532,CA_89335,61,5.501,0.097
2016-09-26,0.652,CA_89335,61,5.905,0.11
2016-09-27,0.763,CA_89335,61,6.148,0.124
2016-09-28,0.412,CA_89335,61,2.993,0.138
2016-09-29,0.416,CA_89335,61,2.75,0.151
2016-09-30,0.481,CA_89335,61,2.912,0.165
2016-10-01,0.64,CA_89335,61,3.58,0.179
2016-10-02,0.56,CA_89335,61,2.909,0.192
2016-10-03,0.707,CA_89335,61,3.431,0.206
2016-10-04,0.528,CA_89335,61,2.759,0.191
2016-10-05,0.593,CA_89335,61,3.356,0.177
2016-10-06,0.823,CA_89335,61,5.071,0.162
2016-10-07,0.594,CA_89335,61,4.027,0.148
2016-10-08,0.357,CA_89335,61,2.685,0.133
2016-10-09,0.282,CA_89335,61,2.387,0.118
2016-10-10,0.201,CA_89335,61,1.939,0.104
2016-10-11,0.417,CA_89335,61,1.79,0.233
2016-10-12,0.452,CA_89335,61,1.939,0.233
2016-10-13,0.573,CA_89335,61,2.461,0.233
2016-10-14,0.538,CA_89335,61,2.312,0.233
2016-10-15,0.399,CA_89335,61,1.715,0.233
2016-10-16,0.382,CA_89335,61,1.641,0.233
2016-10-17,0.624,CA_89335,61,2.685,0.233
2016-10-18,1.127,CA_89335,61,4.848,0.232
2016-10-19,0.649,CA_89335,61,6.339,0.102
2016-10-20,1.173,CA_89335,61,5.444,0.215
2016-10-21,1.323,CA_89335,61,4.027,0.328
2016-10-22,0.889,CA_89335,61,2.014,0.441
2016-10-23,0.951,CA_89335,61,1.715,0.554
2016-10-24,1.095,CA_89335,61,1.641,0.667
2016-10-25,1.397,CA_89335,61,1.79,0.78
2016-10-26,1.866,CA_89335,61,2.088,0.893
2016-10-27,1.276,CA_89335,61,1.268,1.006
2016-10-28,1.406,CA_89335,61,1.492,0.942
2016-10-29,1.506,CA_89335,61,1.715,0.878
2016-10-30,1.032,CA_89335,61,1.268,0.814
2016-10-31,1.678,CA_89335,61,2.237,0.75
2016-11-01,1.409,CA_89335,61,2.055,0.686
2016-11-02,1.917,CA_89335,61,3.082,0.622
2016-11-03,1.97,CA_89335,61,3.532,0.558
2016-11-04,1.585,CA_89335,61,3.211,0.494
2016-11-05,1.206,CA_89335,61,2.376,0.507
2016-11-06,1.138,CA_89335,61,2.183,0.521
2016-11-07,1.718,CA_89335,61,3.211,0.535
2016-11-08,1.691,CA_89335,61,3.082,0.549
2016-11-09,2.023,CA_89335,61,3.596,0.563
2016-11-10,1.961,CA_89335,61,3.403,0.576
2016-11-11,1.402,CA_89335,61,2.376,0.59
2016-11-12,1.433,CA_89335,61,2.568,0.558
2016-11-13,1.587,CA_89335,61,3.018,0.526
2016-11-14,1.077,CA_89335,61,2.183,0.494
2016-11-15,0.859,CA_89335,61,1.862,0.461
2016-11-16,1.102,CA_89335,61,2.568,0.429
2016-11-17,1.096,CA_89335,61,2.761,0.397
2016-11-18,0.585,CA_89335,61,1.605,0.365
2016-11-19,0.427,CA_89335,61,1.284,0.333
2016-11-20,0.359,CA_89335,61,1.027,0.349
2016-11-21,0.54,CA_89335,61,1.477,0.366
2016-11-22,0.663,CA_89335,61,1.734,0.382
2016-11-23,0.794,CA_89335,61,1.991,0.399
2016-11-24,1.174,CA_89335,61,2.825,0.415
2016-11-25,0.749,CA_89335,61,1.734,0.432
2016-11-26,0.23,CA_89335,61,0.514,0.449
2016-11-27,0.687,CA_89335,61,1.477,0.465
2016-11-28,0.557,CA_89335,61,1.156,0.482
2016-11-29,0.832,CA_89335,61,1.669,0.498
2016-11-30,0.76,CA_89335,61,1.477,0.515
2016-12-01,0.771,CA_89335,61,1.452,0.531
2016-12-02,1.127,CA_89335,61,2.056,0.548
2016-12-03,1.195,CA_89335,61,2.117,0.565
2016-12-04,1.09,CA_89335,61,1.875,0.581
2016-12-05,1.121,CA_89335,61,1.875,0.598
2016-12-06,0.743,CA_89335,61,1.21,0.614
2016-12-07,0.721,CA_89335,61,1.149,0.628
2016-12-08,0.427,CA_89335,61,0.665,0.641
2016-12-09,0.633,CA_89335,61,0.968,0.655
2016-12-10,0.566,CA_89335,61,0.847,0.668
2016-12-11,0.701,CA_89335,61,1.028,0.681
2016-12-12,0.924,CA_89335,61,1.331,0.695
2016-12-13,0.771,CA_89335,61,1.089,0.708
2016-12-14,0.735,CA_89335,61,0.907,0.81
2016-12-15,0.478,CA_89335,61,0.605,0.791
2016-12-16,0.466,CA_89335,61,0.605,0.771
2016-12-17,1.045,CA_89335,61,1.391,0.751
2016-12-18,1.151,CA_89335,61,1.573,0.732
2016-12-19,1.292,CA_89335,61,1.814,0.712
2016-12-20,1.173,CA_89335,61,1.694,0.693
2016-12-21,0.814,CA_89335,61,1.21,0.673
2016-12-22,0.909,CA_89335,61,1.391,0.653
2016-12-23,0.491,CA_89335,61,0.726,0.676
2016-12-24,0.549,CA_89335,61,0.786,0.699
2016-12-25,0.611,CA_89335,61,0.847,0.721
2016-12-26,1.035,CA_89335,61,1.391,0.744
2016-12-27,1.298,CA_89335,61,1.694,0.767
2016-12-28,1.337,CA_89335,61,1.694,0.789
2016-12-29,1.277,CA_89335,61,1.573,0.812
2016-12-30,0.622,CA_89335,61,0.786,0.791
2016-12-31,0.233,CA_89335,61,0.302,0.77
2017-01-01,0.702,CA_89335,61,0.937,0.749
2017-01-02,0.487,CA_89335,61,0.669,0.728
2017-01-03,0.71,CA_89335,61,1.004,0.707
2017-01-04,0.689,CA_89335,61,1.004,0.686
2017-01-05,0.312,CA_89335,61,0.469,0.665
2017-01-06,0.863,CA_89335,61,1.339,0.644
2017-01-07,1.21,CA_89335,61,1.941,0.623
2017-01-08,1.331,CA_89335,61,2.209,0.602
2017-01-09,0.584,CA_89335,61,1.004,0.582
2017-01-10,0.525,CA_89335,61,0.937,0.561
2017-01-11,0.65,CA_89335,61,1.205,0.54
2017-01-12,0.417,CA_89335,61,0.803,0.519
2017-01-13,0.733,CA_89335,61,1.473,0.498
2017-01-14,1.053,CA_89335,61,2.209,0.477
2017-01-15,1.069,CA_89335,61,1.205,0.887
2017-01-16,1.052,CA_89335,61,1.205,0.873
2017-01-17,0.92,CA_89335,61,1.071,0.859
2017-01-18,0.678,CA_89335,61,0.803,0.845
2017-01-19,1.001,CA_89335,61,1.205,0.83
2017-01-20,0.71,CA_89335,61,0.87,0.816
2017-01-21,1.127,CA_89335,61,1.406,0.802
2017-01-22,1.107,CA_89335,61,1.406,0.788
2017-01-23,0.88,CA_89335,61,1.138,0.774
2017-01-24,0.762,CA_89335,61,1.004,0.759
2017-01-25,0.998,CA_89335,61,1.339,0.745
2017-01-26,1.321,CA_89335,61,1.807,0.731
2017-01-27,1.343,CA_89335,61,1.874,0.717
2017-01-28,1.552,CA_89335,61,2.209,0.703
2017-01-29,1.659,CA_89335,61,2.41,0.688
2017-01-30,1.399,CA_89335,61,2.075,0.674
2017-01-31,1.579,CA_89335,61,1.874,0.842
2017-02-01,1.281,CA_89335,61,1.535,0.835
2017-02-02,1.269,CA_89335,61,1.535,0.827
2017-02-03,1.029,CA_89335,61,1.256,0.82
2017-02-04,1.246,CA_89335,61,1.535,0.812
2017-02-05,1.122,CA_89335,61,1.395,0.804
2017-02-06,1.445,CA_89335,61,1.814,0.797
2017-02-07,0.936,CA_89335,61,1.186,0.789
2017-02-08,1.036,CA_89335,61,1.325,0.781
2017-02-09,1.08,CA_89335,61,1.395,0.774
2017-02-10,0.695,CA_89335,61,0.907,0.766
2017-02-11,1.111,CA_89335,61,1.465,0.759
2017-02-12,1.729,CA_89335,61,2.302,0.751
2017-02-13,1.556,CA_89335,61,2.093,0.743
2017-02-14,1.745,CA_89335,61,2.372,0.736
2017-02-15,1.473,CA_89335,61,2.023,0.728
2017-02-16,0.553,CA_89335,61,0.767,0.72
2017-02-17,0.845,CA_89335,61,1.186,0.713
2017-02-18,0.787,CA_89335,61,1.116,0.705
2017-02-19,0.779,CA_89335,61,1.116,0.698
2017-02-20,0.914,CA_89335,61,1.325,0.69
2017-02-21,1.0,CA_89335,61,1.465,0.682
2017-02-22,1.224,CA_89335,61,1.814,0.675
2017-02-23,1.396,CA_89335,61,2.093,0.667
2017-02-24,1.786,CA_89335,61,2.093,0.853
2017-02-25,1.001,CA_89335,61,1.186,0.844
2017-02-26,0.989,CA_89335,61,1.186,0.834
2017-02-27,1.265,CA_89335,61,1.535,0.825
2017-02-28,1.648,CA_89335,61,2.023,0.815
2017-03-01,2.613,CA_89335,61,3.245,0.805
2017-03-02,2.526,CA_89335,61,3.175,0.796
2017-03-03,2.606,CA_89335,61,3.316,0.786
2017-03-04,1.559,CA_89335,61,2.116,0.737
2017-03-05,1.019,CA_89335,61,1.482,0.688
2017-03-06,1.532,CA_89335,61,2.399,0.639
2017-03-07,1.913,CA_89335,61,3.245,0.589
2017-03-08,2.478,CA_89335,61,4.586,0.54
2017-03-09,1.975,CA_89335,61,4.021,0.491
2017-03-10,1.372,CA_89335,61,3.104,0.442
2017-03-11,1.802,CA_89335,61,4.586,0.393
2017-03-12,1.839,CA_89335,61,4.727,0.389
2017-03-13,1.304,CA_89335,61,3.316,0.393
2017-03-14,0.897,CA_89335,61,2.258,0.397
2017-03-15,1.189,CA_89335,61,2.963,0.401
2017-03-16,1.23,CA_89335,61,3.034,0.405
2017-03-17,1.271,CA_89335,61,3.104,0.41
2017-03-18,0.963,CA_89335,61,2.328,0.414
2017-03-19,0.914,CA_89335,61,2.187,0.418
2017-03-20,0.982,CA_89335,61,2.328,0.422
2017-03-21,0.781,CA_89335,61,1.834,0.426
2017-03-22,0.94,CA_89335,61,2.187,0.43
2017-03-23,1.256,CA_89335,61,2.893,0.434
2017-03-24,0.927,CA_89335,61,2.116,0.438
2017-03-25,1.186,CA_89335,61,2.681,0.442
2017-03-26,1.323,CA_89335,61,2.963,0.446
2017-03-27,1.621,CA_89335,61,3.598,0.45
2017-03-28,1.828,CA_89335,61,4.021,0.455
2017-03-29,2.377,CA_89335,61,4.868,0.488
2017-03-30,1.657,CA_89335,61,3.175,0.522
2017-03-31,2.039,CA_89335,61,3.669,0.556
2017-04-01,2.416,CA_89335,61,4.098,0.59
2017-04-02,1.75,CA_89335,61,2.808,0.623
2017-04-03,1.795,CA_89335,61,2.732,0.657
2017-04-04,2.307,CA_89335,61,3.339,0.691
2017-04-05,2.375,CA_89335,61,3.491,0.68
2017-04-06,1.88,CA_89335,61,2.808,0.669
2017-04-07,1.3,CA_89335,61,1.973,0.659
2017-04-08,1.869,CA_89335,61,2.884,0.648
2017-04-09,2.564,CA_89335,61,4.022,0.637
2017-04-10,3.139,CA_89335,61,5.009,0.627
2017-04-11,2.197,CA_89335,61,3.567,0.616
2017-04-12,1.654,CA_89335,61,2.732,0.605
2017-04-13,1.805,CA_89335,61,3.036,0.595
2017-04-14,2.643,CA_89335,61,4.402,0.601
2017-04-15,2.854,CA_89335,61,4.705,0.606
2017-04-16,2.091,CA_89335,61,3.415,0.612
2017-04-17,1.549,CA_89335,61,2.504,0.618
2017-04-18,1.469,CA_89335,61,2.353,0.624
2017-04-19,2.726,CA_89335,61,4.326,0.63
2017-04-20,3.283,CA_89335,61,5.161,0.636
2017-04-21,2.227,CA_89335,61,6.679,0.333
2017-04-22,1.643,CA_89335,61,5.237,0.314
2017-04-23,1.228,CA_89335,61,4.174,0.294
2017-04-24,1.042,CA_89335,61,3.795,0.275
2017-04-25,0.968,CA_89335,61,3.795,0.255
2017-04-26,0.982,CA_89335,61,4.174,0.235
2017-04-27,0.933,CA_89335,61,4.326,0.216
2017-04-28,0.893,CA_89335,61,4.554,0.196
2017-04-29,2.417,CA_89335,61,5.464,0.442
2017-04-30,2.099,CA_89335,61,4.781,0.439
2017-05-01,2.7,CA_89335,61,6.201,0.435
2017-05-02,2.353,CA_89335,61,5.446,0.432
2017-05-03,1.724,CA_89335,61,4.022,0.429
2017-05-04,1.603,CA_89335,61,3.771,0.425
2017-05-05,1.272,CA_89335,61,3.016,0.422
2017-05-06,1.227,CA_89335,61,2.933,0.418
2017-05-07,0.661,CA_89335,61,1.592,0.415
2017-05-08,1.38,CA_89335,61,3.352,0.412
2017-05-09,1.402,CA_89335,61,3.435,0.408
2017-05-10,1.458,CA_89335,61,3.603,0.405
2017-05-11,1.513,CA_89335,61,3.771,0.401
2017-05-12,1.734,CA_89335,61,4.357,0.398
2017-05-13,1.752,CA_89335,61,4.441,0.395
2017-05-14,1.376,CA_89335,61,3.519,0.391
2017-05-15,1.364,CA_89335,61,3.519,0.388
2017-05-16,1.417,CA_89335,61,3.687,0.384
2017-05-17,1.213,CA_89335,61,3.184,0.381
2017-05-18,1.771,CA_89335,61,4.692,0.377
2017-05-19,1.912,CA_89335,61,5.111,0.374
2017-05-20,1.988,CA_89335,61,5.363,0.371
2017-05-21,1.723,CA_89335,61,4.692,0.367
2017-05-22,1.463,CA_89335,61,4.022,0.364
2017-05-23,1.51,CA_89335,61,4.19,0.36
2017-05-24,1.171,CA_89335,61,3.268,0.358
2017-05-25,1.402,CA_89335,61,3.938,0.356
2017-05-26,1.245,CA_89335,61,3.519,0.354
2017-05-27,1.355,CA_89335,61,3.854,0.352
2017-05-28,1.347,CA_89335,61,3.854,0.349
2017-05-29,1.28,CA_89335,61,3.687,0.347
2017-05-30,1.243,CA_89335,61,3.603,0.345
2017-05-31,1.523,CA_89335,61,4.441,0.343
